year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2007,"Michigan",276.831,0.001,0.00143,11.41964,4.89e-08,-.0962602,.4790177,.0172342,.0982175,13.93814,.7484797,.1815818,.0327848,.0210661,.0108404,.0052472,.3178667,.0084825,.0007072,.2846692,.7076074,.0077234,.6708471,.2528168,.052597,.0237391,-.0962602,276.8305,-.1801914,273.8948,-.1102879,276.3398,-.1350793,275.4727,-.1107628,276.3232,-.1159347,276.1423,-.1174762,276.0884,-.1588675,274.6407,-.1839525,273.7632,-.1936653,273.4235,-.2029066,273.1003,-.1697133,274.2613,-.1367243,275.4152,-.1229768,275.896,-.1265461,275.7712,-.1120866,276.2769,-.1441996,275.1537,-.1550581,274.7739,-.1358401,275.4461,-.1244898,275.8431,-.1343584,275.4979,-.1409146,275.2686,-.1642808,274.4513,-.1746816,274.0875,-.1807126,273.8766,-.1491683,274.9799,-.196255,273.3329,-.2061403,272.9872,-.1727967,274.1534,-.2097966,272.8593,-.1855965,273.7057,-.1927983,273.4538,-.1455418,275.1068,-.153975,274.8118,-.1268621,275.7601,-.1340606,275.5083,-.1283993,275.7064,-.1318038,275.5873,-.1586931,274.6468,-.1492841,274.9759,-.1588069,274.6428,-.1510278,274.9149,-.1786593,273.9484,-.1858798,273.6958,-.1537394,274.82,-.1899571,273.5532,-.1672017,274.3492,-.1713477,274.2041,-.2122351,272.774,-.1875398,273.6378,-.1953662,273.364,-.2019401,273.1341,-.1577017,274.6814,-.1403439,275.2886,-.1466798,275.067,-.1420387,275.2293,-.1659873,274.3916,-.193979,273.4125,-.1703964,274.2374,-.1756434,274.0539,-.1826835,273.8076,-.2037302,273.0714,-.1543359,274.7992,-.1858903,273.6955
2009,"Michigan",278.268,0.001,0.00130,11.69711,-1.64e-09,-.0970486,.4925514,.0217316,.1004774,13.94736,.740445,.1813711,.0397816,.0200969,.0139005,.0044049,.3111819,.0654578,.0005028,.2829916,.7110468,.0059616,.677058,.2576152,.0526475,.0126792,-.0970486,278.2682,-.1737628,275.5849,-.0882216,278.5769,-.1311434,277.0756,-.1090568,277.8481,-.1134601,277.6941,-.1303858,277.1021,-.1391489,276.7956,-.1752724,275.5321,-.1851899,275.1852,-.1933136,274.901,-.1738003,275.5836,-.1130269,277.7093,-.1005992,278.144,-.1024967,278.0776,-.1008867,278.1339,-.1384622,276.8196,-.1478155,276.4925,-.1435692,276.641,-.1205116,277.4475,-.1426028,276.6748,-.1500536,276.4142,-.1432465,276.6523,-.1548781,276.2454,-.1590059,276.101,-.1391728,276.7947,-.185987,275.1573,-.1943997,274.863,-.1738005,275.5836,-.1990822,274.6992,-.1855442,275.1728,-.1934319,274.8969,-.1217571,277.4039,-.1282055,277.1784,-.1129019,277.7137,-.1102813,277.8053,-.1150649,277.638,-.1184593,277.5193,-.1505727,276.396,-.1533136,276.3001,-.1628629,275.9661,-.1566926,276.1819,-.1577612,276.1446,-.1628863,275.9653,-.1416447,276.7083,-.1687073,275.7617,-.1552116,276.2338,-.1591678,276.0954,-.1997573,274.6756,-.1850933,275.1886,-.1930424,274.9105,-.1995291,274.6836,-.1324132,277.0312,-.1247489,277.2993,-.1305612,277.096,-.1272359,277.2123,-.1674304,275.8064,-.1716293,275.6595,-.1567307,276.1806,-.1614068,276.0171,-.1691777,275.7452,-.1989606,274.7035,-.1372243,276.8629,-.1707071,275.6917
2011,"Michigan",280.177,0.001,0.00126,11.07425,-8.68e-08,-.0731062,.4907592,.0205078,.0954335,13.92061,.7449422,.1604191,.0419214,.0298443,.0077606,.0151123,.3583686,.0603781,.0009997,.3147518,.68263,.0026182,.6753706,.2549801,.0619361,.0077132,-.0731062,280.1765,-.1702887,276.7773,-.0253698,281.8462,-.1084865,278.939,-.0906816,279.5618,-.0989827,279.2714,-.1082335,278.9478,-.1063026,279.0154,-.1742789,276.6377,-.1859346,276.23,-.1978042,275.8148,-.1737017,276.6579,-.0544149,280.8303,-.0454906,281.1425,-.0484721,281.0382,-.0426432,281.242,-.12093,278.5038,-.1347015,278.0221,-.1238282,278.4024,-.1088094,278.9277,-.1249359,278.3636,-.1373601,277.929,-.1146437,278.7236,-.1295194,278.2033,-.1349703,278.0126,-.1102225,278.8783,-.1886276,276.1358,-.2011656,275.6973,-.1761711,276.5715,-.2055079,275.5454,-.1887213,276.1326,-.2011054,275.6994,-.0700857,280.2822,-.0787567,279.9789,-.058578,280.6847,-.0611562,280.5945,-.0635652,280.5103,-.0691812,280.3138,-.1399218,277.8394,-.137506,277.924,-.152439,277.4016,-.1458748,277.6312,-.1356876,277.9875,-.1429787,277.7325,-.1166728,278.6526,-.1494637,277.5057,-.1327829,278.0892,-.1388817,277.8758,-.2080201,275.4575,-.1901893,276.0812,-.202985,275.6336,-.20831,275.4474,-.0871007,279.687,-.0763403,280.0634,-.0852409,279.7521,-.081966,279.8666,-.1584824,277.1902,-.1556911,277.2879,-.1373866,277.9281,-.1449709,277.6628,-.1528185,277.3884,-.2096,275.4023,-.0951818,279.4044,-.1574381,277.2268
2013,"Michigan",280.134,0.001,0.00128,25.76304,2.35e-08,-.1000215,.4846253,.0303026,.1098761,13.92314,.7195637,.155872,.0641974,.0341968,.006236,.0199341,.4357473,.0248858,.0004599,.3405921,.655069,.0043389,.6634767,.2531213,.0740376,.0093644,-.1000215,280.1336,-.1834691,277.2148,-.0026338,283.54,-.1251129,279.256,-.1016558,280.0764,-.1250051,279.2597,-.1281141,279.151,-.0926586,280.3911,-.1843078,277.1855,-.1837133,277.2062,-.2092736,276.3122,-.1852502,277.1525,-.0288664,282.6224,-.0115461,283.2283,-.0265716,282.7027,-.0184894,282.9854,-.1236705,279.3064,-.1503876,278.3719,-.137231,278.8321,-.1199112,279.4379,-.1294247,279.1051,-.1560604,278.1735,-.1002771,280.1247,-.1043295,279.9829,-.1216561,279.3769,-.0957196,280.2841,-.1844019,277.1822,-.2095736,276.3017,-.1847946,277.1684,-.2027748,276.5395,-.1853494,277.149,-.2110892,276.2487,-.0340542,282.441,-.0540111,281.743,-.0320899,282.5097,-.0282587,282.6437,-.0284313,282.6377,-.0458716,282.0276,-.1427059,278.6406,-.1371484,278.835,-.1647391,277.8699,-.1502855,278.3755,-.1102876,279.7745,-.1289446,279.1219,-.1013212,280.0881,-.1249928,279.2602,-.1070697,279.8871,-.1248323,279.2658,-.2032983,276.5212,-.1849683,277.1624,-.2101292,276.2823,-.2045076,276.4789,-.0521188,281.8091,-.0395889,282.2474,-.0595935,281.5477,-.0479031,281.9566,-.158043,278.1041,-.1310115,279.0496,-.1113411,279.7377,-.1300761,279.0823,-.127902,279.1584,-.2039639,276.4979,-.0595023,281.5509,-.1321896,279.0084
2015,"Michigan",,,,,,,,,,,,,,,,,,,,,,,,,,,-2.065002,278.1686,-2.148438,275.2498,-1.96759,281.575,-2.090088,277.291,-2.06662,278.1115,-2.089966,277.2948,-2.093079,277.186,-2.057617,278.4262,-2.149261,275.2205,-2.148682,275.2413,-2.174225,274.3472,-2.150208,275.1875,-1.993835,280.6575,-1.976501,281.2633,-1.991547,280.7377,-1.983459,281.0204,-2.088623,277.3414,-2.115356,276.4069,-2.102203,276.8671,-2.084869,277.4729,-2.094391,277.1402,-2.121033,276.2085,-2.065247,278.1597,-2.069305,278.0179,-2.086609,277.4119,-2.060699,278.3191,-2.149353,275.2172,-2.17453,274.3367,-2.14975,275.2035,-2.167755,274.5746,-2.15033,275.1841,-2.176056,274.2837,-1.999023,280.476,-2.018982,279.778,-1.99707,280.5447,-1.993225,280.6787,-1.993408,280.6727,-2.010834,280.0627,-2.107666,276.6756,-2.102112,276.87,-2.1297,275.9049,-2.115265,276.4105,-2.075256,277.8095,-2.093903,277.157,-2.066284,278.1232,-2.089966,277.2952,-2.072021,277.9221,-2.089813,277.3008,-2.168274,274.5562,-2.149933,275.1974,-2.17511,274.3173,-2.169464,274.5139,-2.01709,279.8441,-2.004547,280.2824,-2.024567,279.5827,-2.012878,279.9916,-2.123016,276.1392,-2.095978,277.0847,-2.076294,277.7727,-2.095032,277.1174,-2.092865,277.1934,-2.168915,274.533,-2.024475,279.5859,-2.097168,277.0435
1990,"Minnesota",275.629,0.000,0.00000,332.99973,.1640321,.4562459,.5014025,.0063398,.0567292,14.05496,.8969603,.022931,.032198,.0295136,.0172255,.0011716,,,,.0187938,.9549065,.0262997,.7252069,.2354258,.0365891,.0023903,.4562459,275.6286,.2161389,267.2302,,,.4059827,273.8705,.3959507,273.5196,.4779092,276.3863,.4021961,273.738,,,.2021298,266.7402,.1611965,265.3084,.2355349,267.9086,.2070993,266.914,,,,,,,,,.354814,272.0807,.4276149,274.6271,.3801898,272.9683,.4148101,274.1793,.344429,271.7175,.4213291,274.4073,,,,,,,,,.151742,264.9777,.2213786,267.4135,.1965254,266.5442,.1782189,265.9038,.1540775,265.0594,.2258988,267.5716,,,,,,,,,,,,,.3737988,272.7448,.3282087,271.1501,.3992969,273.6367,.3617833,272.3245,,,,,,,,,,,,,.1686745,265.57,.1473575,264.8243,.2151477,267.1955,.1706134,265.6378,,,,,,,,,.3455732,271.7575,,,,,,,,,.1637939,265.3993,,,,
1992,"Minnesota",282.392,0.000,0.00000,351.35852,.087888,.4837311,.5060885,.0025177,.0386759,14.04187,.9144025,.0156572,.0349842,.0205074,.0139224,.0005263,,,,.0164038,.9648448,.0187515,.7278057,.2380036,.029179,.0050118,.4837311,282.3922,.2371075,273.7658,,,.429453,280.4937,.4035094,279.5862,.5007607,282.9879,.4296284,280.4998,,,.2207774,273.1946,.1627991,271.1667,.2515623,274.2715,.2297264,273.5077,,,,,,,,,.3598721,278.0599,.4464,281.0865,.4052117,279.6458,.4199466,280.1612,.3516949,277.7739,.4437392,280.9934,,,,,,,,,.1521913,270.7957,.2352261,273.7,.2170539,273.0644,.1771158,271.6675,.1570825,270.9668,.2435712,273.9919,,,,,,,,,,,,,.3763356,278.6357,.334312,277.1659,.4193829,280.1414,.366344,278.2863,,,,,,,,,,,,,.1664477,271.2943,.1493783,270.6973,.2308588,273.5473,.1709038,271.4502,,,,,,,,,.3489669,277.6784,,,,,,,,,.1631297,271.1783,,,,
1996,"Minnesota",284.836,0.001,0.00104,9.98934,1.54e-09,.4098652,.4863541,.0072436,.070095,14.06231,.8647247,.0374325,.0318512,.0489122,.0161787,.0009008,.1322834,.0504412,.1443038,.0203143,.9514008,.0282849,.7266157,.2061897,.0563478,.0108469,.4098652,284.8362,.1815874,276.8515,.3007841,281.0208,.3605514,283.1113,.3643224,283.2432,.43413,285.6849,.3715341,283.4954,.1714819,276.498,.1659924,276.306,.1416997,275.4563,.2046253,277.6573,.1827089,276.8907,.2758555,280.1488,.2701089,279.9478,.3262098,281.9101,.2908318,280.6727,.3232553,281.8068,.3848088,283.9598,.3466105,282.6237,.3843667,283.9443,.3266347,281.925,.3931023,284.2498,.159734,276.0871,.1376413,275.3144,.1944907,277.3029,.1738297,276.5802,.1303184,275.0583,.188837,277.1051,.1692398,276.4196,.160678,276.1201,.1429551,275.5002,.2045765,277.6556,.249426,279.2244,.3015047,281.046,.2770992,280.1923,.2894765,280.6252,.2588366,279.5535,.3136668,281.4714,.3434611,282.5135,.3073531,281.2505,.3681507,283.3771,.3451389,282.5722,.1289924,275.0119,.182621,276.8877,.163628,276.2233,.1558228,275.9503,.1399551,275.3953,.195759,277.3472,.1492013,275.7187,.1333278,275.1635,.1909231,277.1781,.1611175,276.1355,.2692616,279.9182,.248275,279.1841,.2999688,280.9922,.2767545,280.1803,.3258667,281.8981,.1472052,275.6489,.132614,275.1385,.1854225,276.9857,.1574059,276.0057,.1513952,275.7955,.2663809,279.8174,.1500733,275.7492
2000,"Minnesota",287.652,0.002,0.00206,10.10037,-1.67e-10,.4135951,.5021567,.0122081,.0890386,14.06411,.8543062,.0339755,.0581116,.042944,.0106627,0,.1160256,.0966389,.0187678,.0301732,.945205,.0246217,.746154,.1831377,.0551825,.0155258,.4135951,287.6519,.199945,280.1789,.273181,282.7406,.3694963,286.1095,.3889613,286.7903,.4384946,288.5229,.3780333,286.4081,.1666829,279.0155,.1844574,279.6372,.1799788,279.4806,.2237353,281.011,.2044303,280.3358,.2543012,282.0802,.2600873,282.2826,.297275,283.5833,.2689856,282.5938,.3514008,285.4765,.3944137,286.981,.3584819,285.7242,.4084447,287.4718,.3528003,285.5255,.3996416,287.1639,.1553962,278.6207,.1512467,278.4756,.1892624,279.8053,.1733731,279.2495,.167885,279.0576,.2080373,280.462,.191573,279.8861,.1985395,280.1298,.1835183,279.6044,.2264729,281.1068,.2441005,281.7234,.2787022,282.9337,.2602324,282.2877,.2777974,282.902,.2535298,282.0532,.2902628,283.338,.3710662,286.1644,.3372316,284.9809,.3800097,286.4772,.3703046,286.1377,.1423569,278.1646,.1778544,279.4063,.1638424,278.9161,.1683528,279.0739,.1567421,278.6678,.1943853,279.9845,.1863579,279.7037,.1736739,279.26,.2134165,280.6501,.2008888,280.2119,.2623073,282.3602,.2466394,281.8122,.2815525,283.0334,.2696268,282.6162,.3547469,285.5936,.1594911,278.7639,.149386,278.4105,.1847233,279.6465,.172807,279.2297,.1909576,279.8646,.2629324,282.3821,.1654584,278.9727
2003,"Minnesota",290.680,0.001,0.00073,10.35272,-2.93e-08,.4164005,.4964222,.0316479,.1140887,14.03466,.8314717,.0643893,.0289625,.0534948,.0212862,.0003953,.1487094,.0730584,.0005396,.2093601,.7862042,.0044357,.689178,.2391218,.0650308,.0066693,.4164005,290.6801,.2152712,283.645,.2868241,286.1478,.3927223,289.8518,.4194157,290.7855,.4308813,291.1866,.3800484,289.4085,.1862746,282.6307,.2198655,283.8057,.2217022,283.8699,.2286955,284.1145,.2124971,283.5479,.2811544,285.9494,.2977576,286.5302,.3017373,286.6694,.2766893,285.7933,.3984041,290.0506,.4072213,290.359,.3749891,289.2316,.4298951,291.1521,.3838459,289.5414,.392498,289.844,.1920199,282.8317,.1950469,282.9376,.1991622,283.0815,.1849789,282.5854,.2252693,283.9947,.2329364,284.2629,.2182058,283.7477,.2313104,284.206,.2193041,283.7861,.2254629,284.0015,.2924838,286.3457,.2963783,286.4819,.2785051,285.8568,.3079529,286.8868,.2869974,286.1538,.2899861,286.2584,.4089728,290.4203,.3793588,289.3844,.387332,289.6633,.3929708,289.8605,.1995411,283.0948,.2047422,283.2767,.1914346,282.8112,.2040819,283.2536,.1939256,282.8984,.197446,283.0215,.2347759,284.3272,.2237703,283.9423,.2308084,284.1884,.228587,284.1107,.3030574,286.7156,.288199,286.1958,.2918482,286.3235,.2962244,286.4766,.3884923,289.7039,.2086056,283.4118,.1989852,283.0753,.2037105,283.2406,.2026773,283.2045,.2329447,284.2632,.2975924,286.5244,.2077453,283.3817
2005,"Minnesota",290.075,0.001,0.00073,11.13573,-3.60e-08,.3593281,.4946538,.0612425,.1023875,14.04467,.8095537,.0791459,.043444,.0519328,.0155259,.0003976,.2584839,.0112848,0,.2401668,.7542635,.0055696,.6670665,.2380922,.0731535,.0216878,.3593281,290.075,.1811408,283.8424,.2944949,287.8073,.3667376,290.3342,.3494282,289.7287,.3773484,290.7053,.3435227,289.5222,.1876198,284.069,.2085315,284.8004,.1749626,283.6263,.1980768,284.4348,.1921181,284.2263,.3048094,288.1681,.2895149,287.6331,.3102285,288.3576,.2965663,287.8797,.3564687,289.975,.3849258,290.9703,.3626644,290.1917,.3631395,290.2083,.3316056,289.1053,.3594408,290.0789,.2106269,284.8737,.1804557,283.8184,.2011372,284.5418,.197917,284.4292,.1980217,284.4329,.2246415,285.364,.2186854,285.1556,.1877828,284.0747,.1836673,283.9308,.2081355,284.7866,.2986349,287.9521,.3211974,288.7413,.313502,288.4721,.300936,288.0326,.2886535,287.603,.3103238,288.3609,.3706647,290.4715,.3484733,289.6953,.3781975,290.735,.344151,289.5441,.1998906,284.4982,.2238373,285.3358,.2206083,285.2229,.1906103,284.1736,.1886574,284.1053,.2106894,284.8759,.2106017,284.8729,.2059936,284.7117,.2338921,285.6875,.1959597,284.3607,.3108327,288.3787,.3031981,288.1117,.3273473,288.9564,.2989747,287.964,.3610486,290.1352,.2101013,284.8554,.2077914,284.7746,.2330344,285.6575,.1983873,284.4456,.2180376,285.133,.313844,288.4841,.217537,285.1154
2007,"Minnesota",291.851,0.001,0.00068,10.88347,-9.00e-09,.3367767,.4886712,.0446276,.1020291,14.03573,.8148624,.0677268,.0402717,.0549119,.0222271,0,.2558413,.008871,.0136464,.2373678,.7573496,.0052826,.6725549,.234762,.0769178,.0157652,.3367767,291.8511,.1485067,285.2658,.2728055,289.6135,.326733,291.4998,.3264812,291.491,.3516346,292.3708,.3156034,291.1105,.1574129,285.5774,.1615181,285.7209,.1418744,285.0339,.162521,285.756,.1549599,285.4915,.2708529,289.5453,.2677829,289.4379,.2862642,290.0843,.2699878,289.515,.3181701,291.2003,.3416657,292.0221,.3193156,291.2404,.337891,291.8901,.3044817,290.7215,.3284447,291.5597,.167765,285.9395,.1498716,285.3136,.1685249,285.966,.1633263,285.7842,.152977,285.4222,.1750189,286.1932,.1677246,285.938,.1525572,285.4075,.1471556,285.2186,.1682454,285.9563,.2662462,289.3841,.2846554,290.028,.2751219,289.6946,.2775833,289.7807,.2630739,289.2732,.2815333,289.9188,.3298323,291.6082,.308144,290.8496,.3319602,291.6826,.3146813,291.0783,.1587632,285.6246,.1786919,286.3217,.1737415,286.1485,.1582876,285.608,.1547248,285.4833,.1738389,286.1519,.1635061,285.7905,.1580265,285.5988,.1805096,286.3852,.1573903,285.5766,.2764933,289.7425,.267628,289.4324,.286717,290.1001,.2717471,289.5765,.3183599,291.2069,.1672142,285.9202,.1636515,285.7956,.1840464,286.5089,.1627738,285.7649,.1681036,285.9513,.2764935,289.7426,.1717103,286.0775
2009,"Minnesota",294.443,0.001,0.00065,10.76445,-1.95e-08,.3637538,.4867237,.0493819,.1058897,14.02475,.792711,.073997,.0548218,.0627334,.0157367,0,.2521641,.0151082,.0007676,.2496664,.7446789,.0056547,.6737365,.2223704,.0919081,.0119851,.3637538,294.4433,.1888226,288.3246,.2955654,292.0582,.3587043,294.2667,.3577195,294.2322,.3747258,294.8271,.3437845,293.7448,.1903679,288.3787,.2024355,288.8008,.1868242,288.2547,.1998324,288.7097,.1931592,288.4763,.297452,292.1242,.2943307,292.015,.3057271,292.4137,.2920871,291.9366,.3535856,294.0876,.3697408,294.6527,.3497569,293.9537,.3660681,294.5243,.3376306,293.5296,.3528751,294.0628,.2016338,288.7727,.1877555,288.2873,.1990771,288.6833,.194384,288.5191,.1982412,288.6541,.2129823,289.1696,.2062567,288.9344,.1950598,288.5428,.1906755,288.3894,.2034272,288.8354,.2960092,292.0738,.3079407,292.4911,.2992257,292.1863,.3016273,292.2703,.2897942,291.8564,.3005986,292.2343,.3621396,294.3869,.3430016,293.7175,.3586758,294.2657,.3447611,293.779,.1972417,288.6191,.2101731,289.0714,.2054067,288.9047,.194215,288.5132,.1913383,288.4126,.2024815,288.8024,.206342,288.9374,.2016175,288.7721,.216078,289.278,.1984121,288.66,.3037046,292.3429,.2958915,292.0696,.3077826,292.4856,.2960712,292.0759,.3501457,293.9673,.2037323,288.8461,.2005848,288.736,.2133162,289.1813,.1973898,288.6243,.2092176,289.038,.3023371,292.2951,.2066448,288.948
2011,"Minnesota",294.946,0.001,0.00064,10.95518,-2.08e-08,.3502319,.4904601,.0463861,.1108325,14.01923,.7754157,.0792366,.0598145,.0616019,.0184908,.0054406,.296987,.0186944,0,.2658814,.728218,.0059006,.6662093,.2427731,.0838359,.0071817,.3502319,294.9464,.1880558,289.2739,.3228522,293.9887,.3420354,294.6597,.3496531,294.9262,.3592494,295.2618,.3230551,293.9958,.2129236,290.1437,.1978054,289.6149,.1908575,289.3719,.1972275,289.5947,.1856865,289.191,.319068,293.8564,.3236721,294.0174,.3301758,294.2449,.3120486,293.6109,.342464,294.6747,.35109,294.9764,.3275484,294.153,.3562995,295.1587,.3232296,294.0019,.3304325,294.2539,.2191763,290.3624,.2120407,290.1128,.2185218,290.3395,.2106723,290.0649,.198864,289.6519,.2066194,289.9232,.1962721,289.5612,.1974998,289.6042,.1888837,289.3028,.1943994,289.4958,.3203583,293.9015,.3265241,294.1172,.3157365,293.7399,.328862,294.1989,.3124689,293.6255,.317587,293.8046,.3492324,294.9115,.3270571,294.1358,.3347898,294.4063,.3287455,294.1949,.2172864,290.2963,.2246731,290.5547,.2180098,290.3216,.2161599,290.2569,.2101576,290.0469,.2158386,290.2456,.2054044,289.8807,.1975274,289.6051,.2046158,289.8531,.1951891,289.5234,.325726,294.0893,.3155673,293.7339,.321302,293.9345,.3164736,293.7656,.3325833,294.3291,.2214241,290.441,.2162625,290.2605,.2230533,290.498,.2139593,290.1799,.2037233,289.8219,.3196714,293.8775,.2200697,290.3936
2013,"Minnesota",294.593,0.001,0.00069,25.62207,-1.05e-07,.3153952,.4981495,.0546587,.1153542,14.01971,.744775,.0828843,.0725345,.067876,.0107882,.021142,.3187698,.006009,.0011458,.2765821,.7202362,.0031817,.6644316,.2323746,.0967929,.0064009,.3153952,294.593,.1666368,289.3897,.3010503,294.0912,.3158887,294.6102,.3198073,294.7473,.3245844,294.9144,.2921123,293.7786,.195564,290.4016,.1801412,289.8621,.1747165,289.6723,.1770693,289.7546,.1645552,289.3169,.3021925,294.1312,.3056,294.2504,.3081302,294.3389,.2911236,293.744,.3200127,294.7545,.3251505,294.9342,.3021406,294.1293,.3263346,294.9756,.2973732,293.9626,.2998422,294.049,.2047781,290.7238,.1992814,290.5316,.2019845,290.6261,.193428,290.3268,.1856373,290.0543,.1901242,290.2113,.1785297,289.8057,.1820327,289.9283,.1731169,289.6164,.1743723,289.6603,.3064476,294.28,.3094966,294.3867,.2984472,294.0002,.3104659,294.4206,.2955504,293.8988,.2965581,293.9341,.3267372,294.9897,.3056996,294.2538,.3096765,294.3929,.3028868,294.1555,.2068409,290.796,.2110663,290.9438,.2034928,290.6789,.2038096,290.6899,.197625,290.4736,.1992843,290.5317,.1928293,290.3059,.184361,290.0097,.1878928,290.1332,.1799788,289.8564,.311573,294.4593,.3015883,294.11,.3039181,294.1915,.2993126,294.0304,.3112271,294.4472,.2113923,290.9552,.2058366,290.7609,.2091936,290.8783,.2017363,290.6174,.191092,290.2451,.3054765,294.246,.2099546,290.9049
2015,"Minnesota",,,,,,,,,,,,,,,,,,,,,,,,,,,-.1298218,294.1478,-.278595,288.9445,-.144165,293.646,-.1293335,294.165,-.1254272,294.3021,-.120636,294.4692,-.1531067,293.3334,-.2496643,289.9563,-.2650757,289.4168,-.2705078,289.2271,-.268158,289.3094,-.2806702,288.8717,-.1430359,293.6859,-.1396179,293.8051,-.137085,293.8936,-.1540833,293.2988,-.1252136,294.3093,-.1200562,294.489,-.1430664,293.6841,-.1188965,294.5304,-.1478577,293.5174,-.1453857,293.6037,-.240448,290.2786,-.2459412,290.0863,-.2432251,290.1809,-.2518005,289.8816,-.2595825,289.6091,-.2550964,289.7661,-.2666931,289.3605,-.2631836,289.483,-.2720947,289.1712,-.2708435,289.2151,-.1387634,293.8348,-.1357117,293.9414,-.146759,293.555,-.1347656,293.9753,-.1496582,293.4536,-.1486511,293.4889,-.1184692,294.5445,-.1395264,293.8086,-.1355591,293.9477,-.142334,293.7102,-.2383728,290.3508,-.2341614,290.4986,-.2417297,290.2336,-.2414246,290.2447,-.2475891,290.0284,-.2459412,290.0865,-.2523804,289.8607,-.2608643,289.5645,-.2573242,289.688,-.2652283,289.4112,-.1336365,294.0141,-.1436462,293.6648,-.1412964,293.7463,-.1459045,293.5852,-.1340027,294.002,-.2338257,290.5099,-.2393799,290.3156,-.2360229,290.433,-.2434998,290.1722,-.2541199,289.7999,-.13974,293.8008,-.23526,290.4597
1992,"Mississippi",246.458,0.000,0.00000,458.62961,-.2213797,-.5489228,.5212656,.0008518,.0280915,14.25178,.4911247,.4376255,.0578682,.0043673,.0083063,.000708,,,,.0784353,.8646191,.0569456,.8045184,.1672828,.0264194,.0017794,-.5489228,246.458,-.3594751,253.0845,,,-.6049508,244.4983,-.6408269,243.2434,-.4576146,249.6518,-.6141544,244.1764,,,-.380399,252.3526,-.4529847,249.8137,-.2775919,255.9486,-.374628,252.5545,,,,,,,,,-.6853985,241.6844,-.5131605,247.7089,-.6360223,243.4115,-.5693029,245.7452,-.7029671,241.0699,-.5245495,247.3106,,,,,,,,,-.4666449,249.3359,-.2998101,255.1714,-.3892812,252.0419,-.3878897,252.0906,-.4648101,249.4001,-.2952209,255.332,,,,,,,,,,,,,-.6122119,244.2443,-.7176915,240.5549,-.5473264,246.5139,-.6312092,243.5798,,,,,,,,,,,,,-.4020221,251.5963,-.4734808,249.0968,-.3111786,254.7738,-.4015078,251.6143,,,,,,,,,-.6458502,243.0677,,,,,,,,,-.4106684,251.2939,,,,
