year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2005,"Iowa",267.003,0.000,0.00040,13.72429,1.48e-09,.2011065,.4930327,.0141682,.1218093,14.05024,.8867369,.0425817,.0446586,.0157152,.0079269,.0023807,.19328,.0939614,.00065,.2463098,.7480515,.0056387,.706289,.2337675,.0485781,.0113654,.2011065,267.0032,.0023647,260.4621,.1278704,264.5928,.1557661,265.5109,.2270017,267.8555,.2209415,267.656,.1568144,265.5454,.0139166,260.8423,-.0050057,260.2195,.0301313,261.3759,.0200911,261.0455,.0029382,260.481,.1013284,263.7192,.1560667,265.5208,.1455422,265.1744,.109623,263.9922,.1855687,266.4918,.1757209,266.1677,.137224,264.9006,.2398034,268.2768,.1825903,266.3937,.1741102,266.1147,.006503,260.5983,.037789,261.628,.0278697,261.3015,.0145427,260.8629,.0226854,261.1309,.0126841,260.8017,-.0028051,260.2919,.041547,261.7517,.0297476,261.3633,.0197312,261.0337,.1317457,264.7203,.1194436,264.3154,.0974463,263.5915,.1669127,265.8778,.1360961,264.8635,.1248452,264.4932,.1985975,266.9206,.164431,265.7961,.1545711,265.4716,.1938965,266.7659,.0306092,261.3917,.0205676,261.0612,.0086691,260.6696,.0466316,261.919,.0375769,261.621,.0276937,261.2957,.0342401,261.5112,.0237568,261.1661,.0139507,260.8434,.0406139,261.7209,.1431263,265.0949,.1246383,264.4864,.1129253,264.1009,.145636,265.1775,.1758745,266.1727,.0396552,261.6894,.0317471,261.4291,.0219154,261.1055,.0459487,261.8965,.0347502,261.528,.1344978,264.8109,.0403024,261.7107
2007,"Iowa",267.451,0.000,0.00038,13.89238,1.04e-08,.198303,.4817902,.0212001,.1203648,14.04866,.871939,.0463109,.0571706,.0198672,.0026116,.0021007,.2373771,.0679062,.0003001,.2745209,.7209252,.0045539,.7046832,.2317053,.0528026,.010809,.198303,267.4507,.0093179,261.2307,.1495347,265.8456,.1617537,266.2478,.2223955,268.2437,.2176003,268.0858,.1551119,266.0292,.033606,262.0301,.0060791,261.1241,.0354902,262.0921,.027035,261.8139,.008743,261.2118,.1269497,265.1023,.1747576,266.6758,.1659347,266.3854,.1300115,265.2031,.1888047,267.1381,.1812644,266.8899,.1425491,265.6157,.2348954,268.6551,.1792731,266.8244,.1719475,266.5833,.028715,261.8691,.0548728,262.7301,.0466055,262.458,.0328768,262.0061,.0315675,261.963,.0237527,261.7058,.0072286,261.162,.0469662,262.4698,.034227,262.0506,.0254559,261.7619,.1540114,265.993,.1438143,265.6573,.1217838,264.9323,.1848533,267.0081,.1537821,265.9854,.1438816,265.6596,.2016438,267.5607,.1672401,266.4283,.1594602,266.1723,.19032,267.188,.0499094,262.5667,.0418309,262.3008,.0297494,261.9032,.063145,263.0023,.05361,262.6885,.0450124,262.4055,.04321,262.3462,.0318247,261.9715,.0238969,261.7106,.0450916,262.4081,.1646543,266.3433,.1458052,265.7229,.1359289,265.3978,.1624866,266.2719,.178486,266.7985,.0583941,262.846,.0501676,262.5752,.0419856,262.3059,.0613535,262.9434,.0428429,262.3341,.1548468,266.0205,.0581045,262.8364
2009,"Iowa",264.888,0.000,0.00036,13.25923,2.14e-09,.0802084,.4968177,.0188548,.1069841,14.04623,.8581473,.0521631,.0635657,.01997,.0061539,0,.2454296,.0803846,0,.286269,.7097206,.0040105,.7293189,.1962098,.063909,.0105623,.0802084,264.8881,-.0970253,259.0549,.0434922,263.6797,.040727,263.5887,.0876013,265.1314,.0986777,265.496,.0391145,263.5356,-.0679617,260.0115,-.1043996,258.8122,-.0875085,259.3681,-.080159,259.61,-.0950347,259.1205,.0173548,262.8195,.0520327,263.9608,.0588342,264.1847,.0250528,263.0728,.0524233,263.9736,.0593429,264.2014,.0234558,263.0203,.1002097,265.5464,.0471372,263.7997,.0546909,264.0483,-.0769402,259.716,-.0635164,260.1578,-.0560184,260.4046,-.0666131,260.0559,-.0941079,259.1509,-.0875676,259.3662,-.1009561,258.9255,-.0759376,259.749,-.0856483,259.4294,-.0795699,259.6294,.0288801,263.1988,.0330016,263.3344,.013493,262.6924,.06196,264.2875,.0326043,263.3214,.0374436,263.4806,.0653518,264.3992,.0332619,263.343,.0390861,263.5347,.0579979,264.1571,-.0712063,259.9047,-.0649179,260.1117,-.0740263,259.8119,-.0553921,260.4252,-.0621086,260.2041,-.0558495,260.4101,-.0823888,259.5367,-.0910095,259.2529,-.0855245,259.4334,-.075,259.7798,.0392734,263.5409,.0224291,262.9865,.0260692,263.1063,.0408485,263.5927,.044295,263.7061,-.0629091,260.1778,-.0684851,259.9943,-.0631992,260.1682,-.0547583,260.446,-.0802328,259.6076,.0309445,263.2667,-.060989,260.241
2011,"Iowa",264.555,0.000,0.00040,13.50239,3.58e-09,.0300102,.4901301,.0324616,.1386018,14.04802,.8219752,.0486993,.0799276,.0253093,.0042456,.019843,.3580521,.0169181,.000664,.3154784,.6821967,.0023248,.7377087,.1924971,.0652183,.004576,.0300102,264.5545,-.1321999,259.2158,.057553,265.461,.0075397,263.815,.0768631,266.0966,.049089,265.1825,-.0198054,262.915,-.06574,261.4031,-.1307401,259.2638,-.0837184,260.8114,-.1139156,259.8176,-.1399223,258.9616,.0371086,264.7881,.0992876,266.8346,.0712124,265.9106,.0271409,264.4601,.0543068,265.3542,.0270043,264.4556,-.0197602,262.9165,.0882733,266.4721,.0282594,264.4969,-.0034257,263.4541,-.0702339,261.2552,-.0272675,262.6694,-.0552842,261.7473,-.0743204,261.1208,-.0847577,260.7772,-.1125087,259.8639,-.1360028,259.0906,-.0727759,261.1716,-.0906465,260.5834,-.1231172,259.5147,.0797235,266.1907,.0511126,265.2491,.0234722,264.3394,.1070315,267.0895,.0687277,265.8288,.0374934,264.8008,.0661652,265.7445,.0258547,264.4178,-.0032588,263.4596,.0379103,264.8145,-.032606,262.4937,-.0596879,261.6023,-.0759807,261.0661,-.0213562,262.8639,-.0347515,262.4231,-.0651408,261.4229,-.0736363,261.1432,-.0895766,260.6186,-.1192523,259.6419,-.0807135,260.9103,.0877915,266.4563,.0639335,265.671,.0340655,264.688,.074409,266.0158,.0357715,264.7441,-.0265656,262.6925,-.03772,262.3253,-.0667211,261.3708,-.0297237,262.5885,-.0794793,260.951,.0698423,265.8655,-.0325755,262.4947
2013,"Iowa",269.003,0.000,0.00035,31.39379,2.82e-08,.0943813,.4916359,.0243695,.1205575,14.04713,.8178372,.0500132,.0790328,.0271504,.0020335,.023933,.3707415,.0099507,.0007856,.3248041,.6722807,.0029152,.7509205,.1754113,.0656873,.0079809,.0943813,269.0034,-.0677121,263.6685,.1292578,270.1513,.0617943,267.9309,.1187143,269.8043,.113156,269.6214,.0484536,267.4919,.0034036,266.0092,-.074601,263.4418,-.040921,264.5503,-.0495818,264.2653,-.0703841,263.5806,.1001213,269.1924,.1496674,270.8231,.1424267,270.5847,.1026005,269.274,.0885954,268.813,.0808145,268.5569,.0399582,267.2122,.1308388,270.2034,.0737104,268.3231,.0640641,268.0056,-.009108,265.5974,.0206224,266.5759,.0133899,266.3378,-.0004343,265.8828,-.0479196,264.32,-.0565092,264.0373,-.074611,263.4415,-.0291777,264.9368,-.0431231,264.4778,-.0541063,264.1164,.1234063,269.9587,.113378,269.6287,.0912958,268.9019,.1577691,271.0897,.122434,269.9267,.112026,269.5842,.1010911,269.2243,.0651198,268.0404,.0556512,267.7287,.083826,268.656,.0094534,266.2083,.0009133,265.9272,-.0099231,265.5705,.0269464,266.784,.0175881,266.476,.0079698,266.1594,-.0360283,264.7113,-.0478686,264.3217,-.0583716,263.976,-.0326436,264.8228,.1316954,270.2316,.1119862,269.5829,.1008264,269.2156,.1282233,270.1173,.0754452,268.3802,.0158462,266.4187,.0089366,266.1913,-.0014899,265.8481,.0228234,266.6483,-.0372588,264.6708,.1179053,269.7777,.0142259,266.3653
2015,"Iowa",,,,,,,,,,,,,,,,,,,,,,,,,,,-.7084656,268.2006,-.870575,262.8657,-.673584,269.3484,-.7410583,267.1281,-.6841431,269.0015,-.6896973,268.8185,-.7543945,266.689,-.7994385,265.2063,-.8774719,262.639,-.8437805,263.7475,-.8524475,263.4624,-.87323,262.7777,-.7027283,268.3895,-.6531982,270.0202,-.6604309,269.7819,-.7002563,268.4711,-.7142639,268.0102,-.7220459,267.7541,-.7629089,266.4094,-.6720276,269.4005,-.7291565,267.5203,-.7388,267.2028,-.8119507,264.7945,-.7822266,265.773,-.7894592,265.535,-.8032837,265.08,-.850769,263.5171,-.859375,263.2344,-.8774719,262.6386,-.8320313,264.1339,-.8459778,263.675,-.8569641,263.3135,-.6794434,269.1559,-.6894836,268.8258,-.7115479,268.099,-.6450806,270.2868,-.6804199,269.1239,-.6908264,268.7813,-.7017517,268.4214,-.7377319,267.2375,-.7471924,266.9259,-.7190247,267.8532,-.793396,265.4054,-.8019409,265.1243,-.8127747,264.7677,-.7759094,265.9811,-.7852783,265.6731,-.7948914,265.3566,-.8388977,263.9085,-.8507385,263.5188,-.8612366,263.1731,-.8355103,264.0199,-.6711731,269.4287,-.6908569,268.78,-.7020264,268.4127,-.6746216,269.3144,-.727417,267.5774,-.7870178,265.6158,-.7939148,265.3884,-.8043518,265.0452,-.7800293,265.8454,-.8401184,263.868,-.6849365,268.9748,-.7886353,265.5625
1998,"Kansas",267.788,0.001,0.00078,13.77018,9.55e-09,.1931899,.5026082,.0029832,.0661978,14.12286,.8003066,.0795814,.0817979,.0226597,.0149477,.0007068,.2261234,.1016456,.0119929,.0479267,.9124075,.0396658,.7315242,.2093931,.0520207,.007062,.1931899,267.7882,.0593569,263.3834,.1532036,266.4721,.1338664,265.8357,.14968,266.3562,.2377652,269.2553,.1419824,266.1028,.0736865,263.855,.0302322,262.4249,.0183155,262.0327,.1022806,264.7961,.0511955,263.1148,.112049,265.1176,.1145708,265.2007,.1898455,267.6781,.1274309,265.6239,.1000694,264.7234,.1792558,267.3296,.1110911,265.0861,.1826359,267.4408,.1015292,264.7714,.1845529,267.5039,.0462823,262.9531,.03134,262.4613,.1094695,265.0327,.0669236,263.6324,-.0040864,261.2953,.073086,263.8353,.0266027,262.3054,.050501,263.0919,.0125582,261.8431,.0921169,264.4616,.0802766,264.0719,.1499703,266.3657,.1033955,264.8328,.140174,266.0433,.0895199,264.3762,.1616628,266.7505,.1345859,265.8594,.0770174,263.9647,.153856,266.4936,.133998,265.84,.0101664,261.7644,.082299,264.1385,.0434969,262.8614,.0576143,263.326,.0267092,262.3089,.1009103,264.751,.0284807,262.3672,-.0062406,261.2244,.0674525,263.6499,.0433958,262.8581,.107747,264.976,.0705044,263.7503,.1382529,265.9801,.1143068,265.192,.1101942,265.0566,.0370472,262.6491,.0087334,261.7173,.0776841,263.9866,.0518086,263.135,.0249448,262.2508,.0963192,264.5999,.0343771,262.5613
2002,"Kansas",269.116,0.001,0.00065,13.53285,9.64e-11,.2243976,.5048879,.0223349,.0939795,14.05341,.8200666,.077174,.0691342,.0231389,.0104862,0,.2084771,.0768543,0,.2418292,.7555336,.0026372,.6856366,.2296149,.0567473,.0280011,.2243976,269.1159,.0751789,264.2048,.1558513,266.8599,.189267,267.9597,.2155603,268.8251,.2453124,269.8043,.2090088,268.6094,.0748014,264.1924,.0692054,264.0082,.0683925,263.9814,.0944202,264.838,.0956294,264.8779,.136619,266.2269,.1517617,266.7253,.1742049,267.464,.1614497,267.0442,.1851753,267.825,.2104704,268.6576,.1948685,268.1441,.2305467,269.3183,.1963239,268.192,.2269652,269.2004,.0695565,264.0197,.067342,263.9468,.0908532,264.7206,.0950009,264.8572,.0637219,263.8277,.0884036,264.64,.0908512,264.7206,.0823331,264.4402,.0844561,264.5101,.1130962,265.4527,.135156,266.1788,.1556493,266.8532,.1536998,266.7891,.1640966,267.1313,.1523113,266.7434,.1771926,267.5623,.2007375,268.3372,.1848074,267.8129,.2129026,268.7376,.2098238,268.6363,.0632631,263.8126,.0857569,264.5529,.0908353,264.7201,.0787276,264.3216,.0833665,264.4742,.109566,265.3365,.0778654,264.2932,.0809674,264.3953,.1082771,265.2941,.0973958,264.936,.1483883,266.6143,.1460568,266.5375,.1697777,267.3183,.1634267,267.1092,.1985866,268.2664,.0749762,264.1981,.0803492,264.3749,.1055188,265.2033,.0939284,264.8219,.0940853,264.827,.1576749,266.9199,.0911954,264.7319
2003,"Kansas",266.012,0.000,0.00037,14.53025,-9.61e-09,.142167,.5004297,.0207949,.1100904,14.06918,.7974345,.0870286,.0740055,.0257463,.0116252,.00416,.2281676,.1010418,.0034707,.2400997,.754608,.0052923,.6918406,.2376748,.0630734,.0074111,.142167,266.0117,.0070205,261.5637,.1013764,264.6692,.1051111,264.7921,.1534367,266.3826,.168454,266.8769,.0995221,264.6081,.0211363,262.0283,-.0023184,261.2563,.0197718,261.9834,.0317608,262.3779,.0007281,261.3566,.0776419,263.888,.1134886,265.0678,.1232096,265.3878,.0797563,263.9576,.1201624,265.2874,.1318517,265.6722,.0843041,264.1073,.1713513,266.9722,.1120983,265.022,.1240936,265.4168,.0117397,261.719,.0302464,262.3281,.041035,262.6832,.015406,261.8397,.0113818,261.7072,.0223692,262.0688,-.0061096,261.1315,.0367953,262.5436,.014227,261.8009,.0244176,262.1363,.0922837,264.3699,.1002578,264.6324,.0690935,263.6067,.1276175,265.5328,.0916722,264.3498,.0996603,264.6127,.1388174,265.9015,.0983705,264.5702,.1089981,264.92,.1292345,265.5861,.0220152,262.0572,.0318048,262.3794,.0083188,261.6064,.043723,262.7716,.0252369,262.1632,.0343687,262.4638,.028633,262.275,.0079173,261.5932,.0175251,261.9094,.0305753,262.3389,.1073834,264.8669,.0820889,264.0344,.0894086,264.2753,.1049227,264.7859,.1158714,265.1462,.0358364,262.5121,.0189201,261.9553,.0274266,262.2353,.0381204,262.5872,.0244768,262.1382,.0958995,264.4889,.0321183,262.3897
2005,"Kansas",266.831,0.000,0.00038,14.21800,-1.58e-09,.1958664,.4852073,.0194925,.0940521,14.08426,.7743109,.0832324,.0886324,.0174162,.0197991,.016609,.2650914,.1108191,0,.2834898,.7122753,.0042349,.6997756,.2100441,.0802682,.009912,.1958664,266.8312,.0779477,262.9502,.188753,266.5971,.1571822,265.558,.1871197,266.5434,.2272901,267.8655,.163224,265.7569,.1102478,264.0133,.0639487,262.4895,.0703799,262.7012,.1075191,263.9235,.0782647,262.9607,.16008,265.6534,.1794575,266.2912,.2135266,267.4125,.1722246,266.0531,.1536026,265.4402,.1892201,266.6125,.1439465,265.1224,.2094497,267.2783,.1556148,265.5064,.1929185,266.7342,.0951438,263.5162,.0973464,263.5887,.1330032,264.7622,.1097313,263.9963,.0590461,262.3281,.093462,263.4608,.0659605,262.5557,.0916847,263.4023,.0713019,262.7315,.1062868,263.8829,.1548332,265.4807,.1856966,266.4965,.1560745,265.5216,.1962282,266.8431,.1627333,265.7408,.1949112,266.7998,.1769917,266.21,.1394219,264.9735,.1737856,266.1045,.1773425,266.2216,.0852474,263.1905,.1180622,264.2705,.0964188,263.5582,.1135676,264.1226,.0976109,263.5974,.1312025,264.703,.0806296,263.0385,.0613441,262.4038,.0939255,263.4761,.0916016,263.3996,.1727704,266.0711,.149318,265.2992,.1791724,266.2818,.1786256,266.2638,.1616258,265.7043,.1018555,263.7371,.0869673,263.2471,.118025,264.2693,.1130063,264.1041,.0818905,263.08,.1658467,265.8432,.1027011,263.7649
2007,"Kansas",267.414,0.000,0.00035,13.23717,7.12e-09,.1971653,.4888683,.0321665,.0888049,14.08157,.7705936,.0782459,.1009491,.0191809,.0169167,.0141138,.261039,.1013288,0,.2941169,.7006614,.0052217,.6998396,.2089176,.0791168,.0121261,.1971653,267.4138,.0826111,263.6435,.1825235,266.9319,.1743259,266.6621,.1818699,266.9104,.227674,268.4179,.1671942,266.4274,.1084018,264.4924,.0788466,263.5196,.068692,263.1854,.1116847,264.6004,.0846126,263.7094,.1669207,266.4184,.1679016,266.4507,.2068044,267.731,.169098,266.49,.1626834,266.2789,.2056191,267.692,.1620065,266.2566,.2038297,267.6331,.1526072,265.9473,.195811,267.3692,.1030867,264.3174,.0903993,263.8998,.1311638,265.2415,.1100012,264.545,.0661977,263.1033,.1078462,264.4741,.0825557,263.6417,.08991,263.8838,.0709444,263.2596,.1119559,264.6093,.1548988,266.0227,.192352,267.2554,.1650573,266.357,.1845156,266.9975,.1538264,265.9874,.1912253,267.2183,.1859203,267.0437,.1488871,265.8248,.1908154,267.2048,.1738704,266.6471,.0866949,263.7779,.1260727,265.0739,.1064691,264.4287,.1068023,264.4397,.0923584,263.9643,.1313004,265.246,.087759,263.813,.0698383,263.2231,.1098254,264.5392,.0910405,263.921,.1729666,266.6173,.150985,265.8939,.1877535,267.104,.1695326,266.5043,.170754,266.5445,.1035975,264.3342,.0901107,263.8904,.1279558,265.1359,.1078255,264.4734,.0902429,263.8947,.1675115,266.4378,.1060204,264.414
2009,"Kansas",266.800,0.000,0.00037,12.68776,1.10e-08,.1392984,.4986528,.0477192,.0784889,14.05365,.7344763,.0851889,.1263035,.0220751,.0237158,.0082403,.3062976,.1112893,0,.3336156,.6630955,.003289,.6764299,.2137774,.1002426,.0095501,.1392984,266.7995,.0540349,263.9933,.1661417,267.683,.1359026,266.6878,.1111283,265.8724,.1602951,267.4906,.1164751,266.0483,.0987573,265.4652,.0595882,264.1761,.0268069,263.0971,.0740042,264.6505,.0540119,263.9925,.1610248,267.5146,.136253,266.6993,.181432,268.1862,.1523806,267.2301,.1098151,265.8291,.157597,267.4018,.1238512,266.2911,.1269678,266.3937,.0899663,265.1759,.1360531,266.6927,.1003588,265.5179,.0654535,264.3691,.1123303,265.9119,.0974114,265.4209,.0327109,263.2914,.0794931,264.8312,.0604234,264.2036,.0421218,263.6012,.0280316,263.1375,.0726605,264.6063,.1330299,266.5932,.1771617,268.0457,.156134,267.3536,.1473786,267.0655,.1231083,266.2667,.1658174,267.6723,.1267899,266.3878,.0976578,265.429,.1436035,266.9412,.1052515,265.679,.0681611,264.4582,.1140951,265.97,.1002981,265.5159,.0760185,264.7168,.0655697,264.3729,.1099046,265.8321,.0483313,263.8056,.0345431,263.3517,.0790077,264.8152,.0424358,263.6115,.1452726,266.9962,.1274832,266.4106,.170005,267.8102,.13333,266.6031,.1134948,265.9503,.0791127,264.8187,.0692546,264.4942,.1129288,265.9316,.0753884,264.6961,.049222,263.8349,.138353,266.7684,.0794163,264.8286
2011,"Kansas",267.336,0.000,0.00037,13.82901,2.99e-09,.1167923,.488524,.0646561,.0992531,14.05594,.7030534,.0739677,.1392525,.0276325,.0149935,.0411003,.3269062,.1114913,.0004305,.3350851,.661151,.0037639,.7035496,.1963743,.0942515,.0058246,.1167923,267.3364,.0365358,264.6949,.1607154,268.782,.1345706,267.9215,.1145367,267.2622,.13857,268.0532,.0837975,266.2505,.0903752,266.4669,.0551869,265.3088,.0357555,264.6693,.0583388,265.4125,.02911,264.4506,.1700961,269.0908,.1536369,268.549,.1760751,269.2875,.1388375,268.062,.1303133,267.7814,.1573445,268.6711,.112671,267.2007,.1298554,267.7663,.0836019,266.244,.1037958,266.9087,.1030967,266.8857,.0813409,266.1696,.1048956,266.9449,.0826048,266.2112,.0513618,265.1829,.0768986,266.0234,.0498993,265.1348,.0512622,265.1796,.0303102,264.4901,.0491408,265.1098,.1621129,268.828,.1866828,269.6367,.158841,268.7203,.164077,268.8926,.1326984,267.8599,.1517905,268.4883,.1470216,268.3313,.1084448,267.0616,.1329314,267.8676,.0980147,266.7184,.0923491,266.5319,.1178603,267.3716,.0978633,266.7134,.0917197,266.5112,.0756698,265.9829,.0955741,266.6381,.0672498,265.7058,.047607,265.0593,.069836,265.791,.0445618,264.9591,.1739024,269.216,.1500292,268.4303,.1724473,269.1682,.1417968,268.1594,.1235776,267.5597,.1032137,266.8895,.0887013,266.4118,.1110435,267.1472,.0849557,266.2886,.06221,265.5399,.1599513,268.7569,.0984275,266.732
2013,"Kansas",266.888,0.000,0.00036,31.85673,-9.23e-10,.0274634,.4843666,.0752905,.1129048,14.05098,.6818714,.0750159,.1614375,.0244791,.0137832,.0434129,.3577439,.097652,0,.3620508,.6341383,.0038109,.6934741,.1984713,.0955093,.0125453,.0274634,266.8875,-.0343531,264.853,.0903924,268.9587,.0585366,267.9102,.0422456,267.3741,.0475513,267.5487,.0054496,266.163,.0266171,266.8597,-.0095011,265.6709,-.0190499,265.3567,-.014022,265.5221,-.0346775,264.8423,.1078899,269.5345,.0979997,269.209,.1037469,269.3982,.0765201,268.5021,.0687072,268.245,.0797314,268.6078,.0448976,267.4613,.0556816,267.8163,.0199239,266.6394,.0235421,266.7585,.0442838,267.4411,.0324066,267.0502,.0393308,267.2781,.0256719,266.8286,.0009838,266.016,.0107324,266.3369,-.0077536,265.7284,-.0052627,265.8104,-.0194582,265.3432,-.0164246,265.4431,.1129463,269.701,.1225534,270.0172,.1039319,269.4043,.1066355,269.4933,.0831362,268.7198,.0872375,268.8548,.0835779,268.7344,.0531157,267.7318,.0632796,268.0663,.0323087,267.047,.0469405,267.5286,.057251,267.8679,.0459276,267.4952,.0410182,267.3336,.0316459,267.0252,.0365799,267.1876,.0151561,266.4825,.0023322,266.0604,.0103991,266.3259,-.0070637,265.7512,.122906,270.0288,.1062853,269.4818,.1153454,269.7799,.0902641,268.9545,.0662538,268.1642,.0560239,267.8275,.0483388,267.5746,.0570541,267.8614,.0390459,267.2687,.0150817,266.48,.1142343,269.7434,.0561662,267.8322
2015,"Kansas",,,,,,,,,,,,,,,,,,,,,,,,,,,-.0945129,266.7655,-.1563416,264.731,-.0315857,268.8367,-.063446,267.7882,-.0797424,267.2521,-.0744324,267.4267,-.1165161,266.041,-.0953674,266.7377,-.1314697,265.549,-.1410217,265.2347,-.1359863,265.4001,-.1566467,264.7203,-.0140991,269.4126,-.0239868,269.0871,-.018219,269.2762,-.0454712,268.3801,-.0532837,268.123,-.0422363,268.4858,-.0770874,267.3394,-.0662842,267.6943,-.1020508,266.5174,-.0984497,266.6365,-.0776978,267.3192,-.0895691,266.9282,-.0826416,267.1561,-.0963135,266.7066,-.1210022,265.894,-.1112366,266.2149,-.1297302,265.6064,-.1272278,265.6884,-.141449,265.2213,-.1383972,265.3211,-.0090332,269.579,.0005798,269.8952,-.0180359,269.2823,-.0153503,269.3713,-.0388489,268.5979,-.034729,268.7328,-.0383911,268.6124,-.0688782,267.6098,-.0586853,267.9443,-.0896606,266.925,-.0750427,267.4066,-.0647278,267.7459,-.0760498,267.3732,-.0809631,267.2117,-.090332,266.9032,-.0853882,267.0656,-.1068115,266.3605,-.1196594,265.9384,-.1115723,266.2039,-.1290283,265.6292,.0009155,269.9068,-.015686,269.3598,-.0066223,269.658,-.0317078,268.8325,-.0557251,268.0422,-.0659485,267.7055,-.0736389,267.4526,-.0649109,267.7394,-.0829468,267.1468,-.1069031,266.358,-.0077515,269.6214,-.0658264,267.7102
1992,"Kentucky",252.954,0.000,0.00000,913.93445,1.300273,-.0407011,.4619319,0,.0503445,13.88785,.9420859,.0190529,.0194546,.0040288,.0132301,.0021478,,,,.0489662,.8859151,.0651187,.8331128,.1562615,.0106257,0,-.0407011,252.9544,-.2760779,245.2076,,,-.1037542,250.8792,-.1164594,250.461,-.0742812,251.8492,-.1269504,250.1157,,,-.2897981,244.756,-.3474754,242.8577,-.3127512,244.0006,-.2906108,244.7293,,,,,,,,,-.1674344,248.7833,-.1393268,249.7084,-.1486668,249.401,-.1368182,249.791,-.1964352,247.8288,-.1668898,248.8012,,,,,,,,,-.3556038,242.5902,-.3263473,243.5531,-.299793,244.427,-.3705074,242.0997,-.3570999,242.5409,-.3277733,243.5061,,,,,,,,,,,,,-.1901533,248.0356,-.2115801,247.3304,-.1889881,248.0739,-.2220986,246.9842,,,,,,,,,,,,,-.3790895,241.8172,-.3617931,242.3865,-.3368338,243.2079,-.3808464,241.7594,,,,,,,,,-.2381952,246.4544,,,,,,,,,-.3859481,241.5915,,,,
1994,"Kentucky",254.966,0.007,0.00758,16.82473,8.50e-09,.023174,.488268,0,.0338849,13.89733,.8987834,.0279029,.0544918,.0031981,.0156237,0,,,,.0652,.8910642,.0437358,.807266,.1530564,.0274203,.0122574,.023174,254.9662,-.1891092,247.9795,,,-.0398791,252.891,-.0579368,252.2967,-.0071466,253.9683,-.0348398,253.0569,,,-.2091171,247.321,-.2663326,245.4379,-.2221211,246.893,-.1843728,248.1354,,,,,,,,,-.1085937,250.6294,-.0720772,251.8313,-.0610299,252.1949,-.0757964,251.7089,-.1136453,250.4632,-.0716613,251.845,,,,,,,,,-.2794386,245.0065,-.2420045,246.2386,-.2006873,247.5984,-.2865216,244.7734,-.2604078,245.6329,-.2185761,247.0096,,,,,,,,,,,,,-.1286251,249.9702,-.132164,249.8537,-.0982277,250.9706,-.1366467,249.7061,,,,,,,,,,,,,-.3000701,244.3275,-.2706271,245.2965,-.2347646,246.4769,-.2816414,244.934,,,,,,,,,-.1560746,249.0667,,,,,,,,,-.2922701,244.5842,,,,
