year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2007,New York,0.4841266,0.0398556,0.1162623,13.86048,0.5548792,0.1891171,0.1848393,0.0632228,0.0071059,0.0008357,0.4027992,0.0737557,0.015218,0.3198881,0.6705436,0.0095683,0.4565931,0.3285768,0.1925709,0.0222591,-0.0008154,280.1412,0.039122,281.5381,0.0971572,283.5681,-0.0158719,279.6145,0.0045989,280.3306,-0.0479716,278.4918,0.0445377,281.7275,0.0894039,283.2968,0.0183077,280.8101,0.0448482,281.7384,-0.0051947,279.988,0.0549694,282.0924,0.0781979,282.9049,0.0947036,283.4822,0.0556626,282.1167,0.1158944,284.2234,-0.0089436,279.8569,-0.0634503,277.9503,0.0147291,280.6849,-0.030275,279.1107,0.0477378,281.8394,-0.0018987,280.1033,0.0674082,282.5275,0.0883546,283.2602,0.0473044,281.8243,0.1003658,283.6803,0.027284,281.124,-0.0247429,279.3043,0.0306066,281.2403,0.0118117,280.5829,0.0585076,282.2162,0.011765,280.5812,0.0783092,282.9088,0.0351426,281.3989,0.088866,283.278,0.06521,282.4506,0.1129966,284.1221,0.0755911,282.8137,-0.045004,278.5956,0.0221519,280.9445,-0.0308368,279.0911,0.0127931,280.6172,0.0700427,282.6196,0.025874,281.0747,0.0757308,282.8186,0.0576965,282.1878,0.097841,283.5919,0.0594269,282.2483,-0.0053729,279.9818,0.0381957,281.5057,-0.0112883,279.7749,0.0262928,281.0894,0.0469778,281.8129,0.0902821,283.3276,0.0483654,281.8614,0.0838472,283.1025,-0.012859,279.7199,0.0392795,281.5436,0.077485,282.8799,0.0354518,281.4097,0.0679892,282.5478,0.0063881,280.3931,0.0604086,282.2827,0.0476032,281.8347
2009,New York,0.4954307,0.0455661,0.1390325,13.86057,0.5406379,0.1861881,0.1964491,0.0711272,0.0038679,0.0017298,0.3724286,0.0712131,0.0337585,0.3050992,0.680121,0.0147797,0.4562068,0.3265511,0.1932322,0.0240099,0.0257003,282.5769,0.0697516,284.1177,0.1017687,285.2376,0.0166424,282.2601,0.0562472,283.6454,-0.0214246,280.9286,0.0731548,284.2368,0.1030395,285.2821,0.0506445,283.4494,0.1002194,285.1834,0.0262661,282.5967,0.0860403,284.6875,0.0889431,284.789,0.1241993,286.0222,0.0613846,283.8251,0.1230682,285.9826,0.0466819,283.3108,-0.0308809,280.5978,0.048414,283.3714,0.0201622,282.3832,0.1007721,285.2028,0.026682,282.6113,0.0839244,284.6135,0.1279489,286.1534,0.0631371,283.8864,0.1151943,285.7072,0.0830809,284.584,0.0083781,281.971,0.063873,283.9121,0.0665877,284.0071,0.1137046,285.6551,0.0434629,283.1982,0.1123424,285.6075,0.0471529,283.3273,0.1012689,285.2202,0.0944959,284.9832,0.1445822,286.7351,0.0839796,284.6154,0.0094166,282.0074,0.0784284,284.4212,0.0027629,281.7746,0.0645215,283.9348,0.1111571,285.566,0.0445441,283.236,0.0936992,284.9554,0.0978174,285.0994,0.1379861,286.5044,0.0762479,284.345,0.0498314,283.421,0.0942841,284.9758,0.0225519,282.4668,0.0807746,284.5033,0.0808974,284.5076,0.1254971,286.0676,0.0620007,283.8466,0.1152972,285.7108,0.0421122,283.151,0.0809243,284.5085,0.1193958,285.8542,0.0553624,283.6144,0.1085427,285.4745,0.0617618,283.8383,0.0955238,285.0192,0.0899235,284.8233
2011,New York,0.4940673,0.0555253,0.1489045,13.84963,0.5108663,0.1893278,0.2159639,0.0782615,0.00265,0.0029304,0.4497448,0.0553741,0.0062539,0.3580491,0.6326993,0.0092516,0.4621767,0.3010488,0.2245992,0.0121753,-0.0651809,280.453,-0.003134,282.6233,0.0617255,284.8919,-0.063777,280.5021,-0.0237377,281.9026,-0.1161766,278.6693,-0.0196288,282.0463,0.0570012,284.7267,-0.0186657,282.08,0.0379319,284.0597,-0.0495801,280.9987,0.0065158,282.9608,0.0517182,284.5419,0.0898603,285.876,0.0160277,283.2935,0.0753695,285.3692,-0.0246549,281.8705,-0.1151598,278.7049,-0.0392146,281.3613,-0.0631986,280.5224,0.0211176,283.4716,-0.0694258,280.3045,0.0387592,284.0886,0.0881536,285.8163,0.0121796,283.1589,0.0617059,284.8912,0.0233441,283.5494,-0.0638955,280.498,-0.0131268,282.2738,0.0015937,282.7887,0.0468994,284.3734,-0.0388502,281.374,0.0802706,285.5406,0.0045197,282.891,0.0546991,284.6462,0.0561377,284.6965,0.1049023,286.4022,0.0312324,283.8253,-0.0653048,280.4487,0.0025915,282.8235,-0.0881983,279.6479,-0.0183102,282.0925,0.0718779,285.247,-0.0055014,282.5405,0.0404814,284.1489,0.054176,284.6279,0.0928726,285.9814,0.0180042,283.3627,-0.0126035,282.2921,0.0290811,283.7501,-0.0572279,280.7312,0.0112791,283.1274,0.0446618,284.2951,0.0865125,285.7589,0.0103697,283.0956,0.0716164,285.2379,-0.0369031,281.4421,0.0377902,284.0547,0.0742292,285.3293,-0.0025633,282.6432,0.0596025,284.8177,-0.0061185,282.5189,0.052479,284.5685,0.0409274,284.1645
2013,New York,0.4829323,0.0632697,0.1515154,13.81927,0.4940061,0.1868326,0.2299771,0.0787008,0.0036114,0.0068721,0.4086545,0.0628612,0.0110564,0.3722803,0.6214255,0.0062942,0.4616385,0.3074055,0.2154598,0.0154962,-0.0519221,281.8078,0.0207999,284.3514,0.0443351,285.1747,-0.0423831,282.1414,-0.0075971,283.3582,-0.1136605,279.6483,-0.0060552,283.4121,0.0574363,285.6329,0.0086842,283.9277,0.0643939,285.8763,-0.0357143,282.3747,0.0306573,284.6962,0.0426978,285.1174,0.0773195,286.3284,-0.0089924,283.3094,0.0607894,285.7502,-0.001499,283.5715,-0.1045591,279.9666,-0.0171827,283.0229,-0.0550836,281.6972,0.0368593,284.9132,-0.06719,281.2737,0.0439168,285.16,0.093877,286.9075,0.0055004,283.8163,0.0636109,285.8489,0.0525491,285.462,-0.0464694,281.9985,0.0154823,284.1654,0.0204904,284.3406,0.0729494,286.1755,-0.024884,282.7535,0.0748476,286.2419,-0.0121797,283.1979,0.0482606,285.312,0.0379605,284.9517,0.0944813,286.9286,0.0088137,283.9322,-0.0503395,281.8631,0.0254567,284.5143,-0.0774445,280.9151,-0.0111731,283.2331,0.0813607,286.4697,-0.007429,283.364,0.0477982,285.2958,0.0544922,285.5299,0.0993215,287.098,0.0126431,284.0661,0.0090844,283.9417,0.0587576,285.6791,-0.038675,282.2711,0.0296893,284.6624,0.033492,284.7954,0.0828282,286.5211,-0.0039102,283.4872,0.0553292,285.5592,-0.0226482,282.8317,0.0418584,285.088,0.0850175,286.5976,-0.002487,283.5369,0.0605461,285.7417,0.0159609,284.1822,0.0429013,285.1245,0.0462088,285.2402
2015,New York,,,,,,,,,,,,,,,,,,,,,-1.859711,280,-1.786987,282.5436,-1.763458,283.3669,-1.850189,280.3336,-1.815399,281.5504,-1.921448,277.8405,-1.813843,281.6043,-1.750366,283.8251,-1.799103,282.1199,-1.743408,284.0685,-1.843506,280.5669,-1.77713,282.8884,-1.765106,283.3096,-1.730469,284.5206,-1.816803,281.5016,-1.747009,283.9424,-1.809296,281.7637,-1.912354,278.1588,-1.824982,281.2151,-1.862885,279.8894,-1.770935,283.1054,-1.875,279.4659,-1.763885,283.3522,-1.713928,285.0997,-1.802307,282.0085,-1.744202,284.0411,-1.755249,283.6542,-1.854279,280.1907,-1.792328,282.3576,-1.787323,282.5328,-1.734863,284.3677,-1.832672,280.9457,-1.732941,284.4341,-1.819977,281.3901,-1.759552,283.5042,-1.769836,283.1439,-1.713318,285.1208,-1.798981,282.1244,-1.858154,280.0553,-1.782349,282.7065,-1.885254,279.1073,-1.81897,281.4253,-1.72644,284.6619,-1.815216,281.5562,-1.76001,283.488,-1.753296,283.7221,-1.708466,285.2902,-1.795166,282.2583,-1.798706,282.1339,-1.749054,283.8713,-1.846466,280.4633,-1.778107,282.8546,-1.774323,282.9876,-1.724976,284.7133,-1.811707,281.6794,-1.752472,283.7514,-1.830444,281.0239,-1.76593,283.2802,-1.722778,284.7898,-1.810272,281.7291,-1.747253,283.9339,-1.79184,282.3744,-1.764893,283.3167,-1.761597,283.4324
1990,North Carolina,0.4908648,0.0023928,0.059645,14.08128,0.6202333,0.2980784,0.0461356,0.0084606,0.0267417,0.0003503,,,,0.0548179,0.9020403,0.0431418,0.7510064,0.2167872,0.0286179,0.0035885,-0.3536348,249.8449,-0.3013482,251.6738,,,-0.4080441,247.9418,-0.4107118,247.8485,-0.3226583,250.9284,-0.4114742,247.8218,,,-0.3203782,251.0081,-0.3597901,249.6296,-0.2769178,252.5283,-0.313783,251.2388,,,,,,,,,-0.4556675,246.276,-0.3770434,249.0261,-0.4347833,247.0065,-0.3851754,248.7417,-0.4663199,245.9034,-0.3833258,248.8064,,,,,,,,,-0.3732851,249.1576,-0.2961089,251.857,-0.3276102,250.7552,-0.3388755,250.3611,-0.3699579,249.274,-0.2904838,252.0538,,,,,,,,,,,,,-0.4298469,247.1792,-0.483782,245.2926,-0.4067608,247.9867,-0.4423668,246.7412,,,,,,,,,,,,,-0.3524701,249.8856,-0.3792509,248.9489,-0.3045171,251.5629,-0.3499305,249.9745,,,,,,,,,-0.4598109,246.1311,,,,,,,,,-0.3593367,249.6455,,,,
1992,North Carolina,0.5017661,0.0026023,0.0894095,14.07059,0.6830513,0.265873,0.0268567,0.0085895,0.0152539,0.0003756,,,,0.0494701,0.9067863,0.0437435,0.7577063,0.2103573,0.0270351,0.0049012,-0.2055876,258.4054,-0.2082117,258.3136,,,-0.2597768,256.5099,-0.2298119,257.558,-0.1783956,259.3565,-0.263199,256.3903,,,-0.2220017,257.8312,-0.233303,257.4359,-0.1872959,259.0452,-0.2174501,257.9904,,,,,,,,,-0.2762811,255.9327,-0.2325889,257.4609,-0.2858403,255.5983,-0.2086662,258.2977,-0.2859357,255.595,-0.2391758,257.2305,,,,,,,,,-0.2437769,257.0696,-0.201268,258.5565,-0.227157,257.6509,-0.2166166,258.0196,-0.2410474,257.1651,-0.1976045,258.6846,,,,,,,,,,,,,-0.2549984,256.6771,-0.3042527,254.9543,-0.2618979,256.4358,-0.2667535,256.2659,,,,,,,,,,,,,-0.2271716,257.6504,-0.2481797,256.9156,-0.2075254,258.3376,-0.2251749,257.7202,,,,,,,,,-0.2850595,255.6256,,,,,,,,,-0.2323984,257.4676,,,,
1996,North Carolina,0.5238183,0.0047057,0.0474742,14.00167,0.6387245,0.2770227,0.0409427,0.0217346,0.0209451,0.0006304,0.2387464,0.06927,0.059633,0.0487209,0.9051099,0.0461693,0.7869561,0.1370935,0.0534192,0.0225313,-0.0843804,267.8346,-0.0618843,268.6214,-0.1180066,266.6584,-0.1363602,266.0164,-0.1548909,265.3683,-0.0815739,267.9327,-0.1168219,266.6998,-0.0799513,267.9895,-0.079025,268.0219,-0.1317735,266.1768,-0.0637718,268.5554,-0.0510677,268.9998,-0.1514812,265.4875,-0.1790269,264.524,-0.1141188,266.7944,-0.1217122,266.5288,-0.1970086,263.8951,-0.1337367,266.1082,-0.1416959,265.8298,-0.1493689,265.5614,-0.188668,264.1868,-0.1192382,266.6153,-0.09343,267.518,-0.1434075,265.7699,-0.0798314,267.9937,-0.0678178,268.4139,-0.1432341,265.776,-0.0805724,267.9677,-0.0660511,268.4757,-0.1297522,266.2476,-0.1222225,266.5109,-0.05514,268.8573,-0.2061694,263.5746,-0.1481539,265.6039,-0.1402789,265.8794,-0.1737976,264.7069,-0.1862941,264.2698,-0.1228365,266.4894,-0.1917703,264.0783,-0.2067114,263.5557,-0.1438405,265.7548,-0.1867151,264.2551,-0.152493,265.4521,-0.093205,267.5259,-0.0797869,267.9952,-0.1406908,265.865,-0.1327161,266.1439,-0.0696569,268.3495,-0.1411644,265.8484,-0.1318976,266.1725,-0.0697647,268.3458,-0.1217619,266.527,-0.2013202,263.7443,-0.1998893,263.7943,-0.1414559,265.8382,-0.1844178,264.3355,-0.20477,263.6236,-0.1497841,265.5469,-0.1404948,265.8718,-0.0814948,267.9355,-0.1313713,266.1909,-0.1313791,266.1906,-0.1981244,263.856,-0.1391528,265.9187
2000,North Carolina,0.5088371,0.001073,0.0204152,13.9716,0.6380617,0.2774946,0.0450382,0.020118,0.0181334,0.0011541,0.2140356,0.0655911,0.0338093,0.0600367,0.9014275,0.0385358,0.796458,0.1426673,0.0510493,0.0098254,0.1987305,280.128,0.2235455,280.9959,0.1332942,277.8391,0.1429348,278.1763,0.0983536,276.617,0.1908941,279.8539,0.1513013,278.469,0.1844089,279.627,0.202924,280.2746,0.1248787,277.5448,0.2113216,280.5684,0.2223039,280.9525,0.0997365,276.6653,0.0466978,274.8102,0.128966,277.6877,0.1190915,277.3423,0.054427,275.0805,0.1348184,277.8925,0.1247023,277.5386,0.0975313,276.5882,0.0525576,275.0151,0.1382522,278.0125,0.16902,279.0887,0.0955634,276.5194,0.1763616,279.3455,0.1861126,279.6866,0.1116779,277.083,0.1913111,279.8684,0.2049845,280.3467,0.1206666,277.3974,0.125157,277.5545,0.2083827,280.4655,0.0202968,273.8867,0.0946125,276.4861,0.1005709,276.6945,0.0470976,274.8242,0.031309,274.2719,0.1099718,277.0234,0.0531121,275.0345,0.0342355,274.3743,0.1120747,277.0969,0.047956,274.8542,0.0857478,276.1761,0.1611689,278.8141,0.1729547,279.2264,0.093376,276.4429,0.098221,276.6123,0.1764504,279.3486,0.1075768,276.9396,0.1145458,277.1833,0.1916608,279.8807,0.1195848,277.3596,0.0200961,273.8797,0.0184969,273.8238,0.0913736,276.3728,0.028346,274.1683,0.0296135,274.2126,0.0835394,276.0988,0.0902184,276.3324,0.163517,278.8962,0.0947946,276.4925,0.1090894,276.9925,0.0153501,273.7137,0.0867858,276.2124
2003,North Carolina,0.5038495,0.03142,0.1281466,13.98915,0.5931625,0.2985136,0.0496353,0.023726,0.0242132,0.0107495,0.2996131,0.0699774,0.0842799,0.3067294,0.6886016,0.004669,0.7154462,0.203828,0.0698266,0.0108992,0.1465236,281.2404,0.2024457,283.1964,0.1744844,282.2184,0.122606,280.4038,0.1650553,281.8885,0.1448984,281.1835,0.1139718,280.1017,0.2154363,283.6508,0.2052295,283.2938,0.2177552,283.7319,0.1965284,282.9894,0.2022821,283.1907,0.1555347,281.5555,0.1907181,282.7862,0.1734711,282.1829,0.1613368,281.7585,0.1430265,281.118,0.1208741,280.3432,0.1088088,279.9212,0.1629526,281.815,0.1322162,280.7399,0.1090659,279.9302,0.217585,283.7259,0.2296814,284.149,0.2105715,283.4806,0.2158954,283.6668,0.2194571,283.7914,0.1993833,283.0893,0.2063509,283.333,0.212633,283.5527,0.2174874,283.7225,0.1954766,282.9526,0.1737376,282.1922,0.1541127,281.5058,0.1550529,281.5387,0.1893418,282.738,0.1758365,282.2657,0.1567124,281.5967,0.1406263,281.0341,0.1269995,280.5574,0.1040143,279.7535,0.1275867,280.578,0.2309893,284.1948,0.2127486,283.5568,0.2192672,283.7848,0.2255434,284.0043,0.2300203,284.1609,0.2101835,283.467,0.2143686,283.6134,0.2202729,283.8199,0.199605,283.097,0.2116964,283.52,0.1718946,282.1278,0.1700688,282.0639,0.1503975,281.3759,0.1718735,282.127,0.1223597,280.3951,0.2268432,284.0497,0.2323494,284.2423,0.2135836,283.586,0.225255,283.9942,0.2145139,283.6185,0.1659793,281.9209,0.227582,284.0756
2005,North Carolina,0.4930331,0.0324184,0.1249358,14.05381,0.6014916,0.2857789,0.0631265,0.0209784,0.0114927,0.0171318,0.3071339,0.0874511,0.0065403,0.3343529,0.6585292,0.007118,0.705291,0.2037184,0.0760912,0.0148994,0.1232204,281.8251,0.1716142,283.5179,0.1415544,282.4664,0.1003515,281.0252,0.1382081,282.3494,0.1444765,282.5686,0.0979595,280.9416,0.1810607,283.8483,0.1737856,283.5938,0.1842083,283.9584,0.1884526,284.1068,0.1756337,283.6584,0.1239362,281.8502,0.1530703,282.8692,0.1575783,283.0269,0.1340072,282.2025,0.1172871,281.6176,0.1216811,281.7713,0.0919776,280.7323,0.1530721,282.8693,0.1119203,281.4299,0.1168059,281.6008,0.1820955,283.8845,0.1911791,284.2022,0.1945584,284.3204,0.1854047,284.0002,0.1855096,284.0039,0.190244,284.1695,0.1785762,283.7614,0.1960388,284.3722,0.187386,284.0695,0.1912308,284.204,0.1373966,282.321,0.1400626,282.4142,0.1272411,281.9658,0.1640342,283.2527,0.1433005,282.5275,0.1471095,282.6607,0.1323724,282.1453,0.1061947,281.2296,0.1106462,281.3853,0.1253036,281.898,0.1916982,284.2203,0.1954594,284.3519,0.1872035,284.0631,0.2006032,284.5318,0.1947071,284.3256,0.1978223,284.4345,0.1972327,284.4139,0.1893713,284.1389,0.193809,284.2942,0.1983783,284.454,0.1485323,282.7105,0.137293,282.3174,0.1403662,282.4249,0.1524286,282.8468,0.1195913,281.6982,0.2011465,284.5508,0.1958912,284.367,0.1994741,284.4923,0.2034079,284.6299,0.2002563,284.5197,0.1465102,282.6398,0.2045985,284.6716
2007,North Carolina,0.5026183,0.0388697,0.116539,14.05604,0.5610875,0.2958115,0.0768366,0.0273887,0.0144062,0.0244694,0.3429694,0.0974013,0.0095096,0.3581477,0.637157,0.0046953,0.6616593,0.2345234,0.0926429,0.0111744,0.1069924,283.8807,0.1800589,286.4364,0.1626839,285.8286,0.0909003,283.3178,0.1127122,284.0807,0.1290367,284.6517,0.0874978,283.1988,0.2063202,287.3549,0.1835263,286.5576,0.1833871,286.5528,0.198358,287.0764,0.1808021,286.4624,0.1466909,285.2692,0.1631761,285.8459,0.1782807,286.3742,0.1535942,285.5107,0.0982416,283.5746,0.1130509,284.0926,0.0830894,283.0446,0.1286097,284.6368,0.0930908,283.3944,0.1083349,283.9276,0.2073961,287.3926,0.2056623,287.3319,0.2200748,287.836,0.2067943,287.3715,0.1861407,286.6491,0.2013928,287.1826,0.1846709,286.5977,0.1967502,287.0202,0.1841317,286.5788,0.1983634,287.0766,0.1492653,285.3593,0.1624108,285.8191,0.1463648,285.2578,0.1742792,286.2342,0.1530169,285.4905,0.1671828,285.986,0.1144601,284.1419,0.0890796,283.2541,0.1037085,283.7658,0.1084032,283.93,0.2065821,287.3641,0.2210141,287.8689,0.208487,287.4307,0.2157202,287.6837,0.2061872,287.3503,0.2199216,287.8307,0.1993751,287.112,0.1872077,286.6864,0.2018119,287.1972,0.1969928,287.0287,0.1605885,285.7553,0.146935,285.2778,0.1599764,285.7339,0.1629096,285.8365,0.1044092,283.7903,0.2166664,287.7168,0.2076118,287.4001,0.2214607,287.8845,0.2158181,287.6872,0.1999384,287.1317,0.1569288,285.6273,0.2172499,287.7372
2009,North Carolina,0.4866279,0.0472304,0.1115954,14.05102,0.5507998,0.2819368,0.0981651,0.0247897,0.0145406,0.0297679,0.4339572,0.0097108,0.0147926,0.3783263,0.6182027,0.003471,0.6524502,0.2359972,0.1014416,0.010111,0.0757177,284.3326,0.1542248,287.0786,0.1684902,287.5776,0.0684082,284.077,0.0759811,284.3418,0.0959862,285.0416,0.0590148,283.7484,0.2012781,288.7245,0.1605733,287.3007,0.1520081,287.0011,0.1712577,287.6744,0.1541792,287.0771,0.1551028,287.1093,0.1620996,287.3541,0.1815662,288.035,0.1581463,287.2158,0.0695294,284.1162,0.0888039,284.7903,0.0605926,283.8036,0.0908433,284.8617,0.0594527,283.7637,0.0783167,284.4236,0.2030852,288.7877,0.1934003,288.4489,0.2125383,289.1183,0.2003794,288.693,0.1573842,287.1891,0.1771487,287.8805,0.1608312,287.3097,0.1647064,287.4453,0.1522417,287.0093,0.1704962,287.6478,0.1506715,286.9543,0.1682824,287.5703,0.1533885,287.0494,0.1716822,287.6893,0.1510446,286.9674,0.1692093,287.6028,0.084767,284.6492,0.06078,283.8102,0.0796377,284.4698,0.0738853,284.2686,0.1951756,288.511,0.2142263,289.1774,0.2030145,288.7852,0.2019384,288.7476,0.1928808,288.4308,0.2110155,289.0651,0.1699444,287.6285,0.1578249,287.2046,0.1767009,287.8648,0.1644376,287.4359,0.1604575,287.2967,0.1472576,286.8349,0.1644733,287.4371,0.1593752,287.2588,0.0752328,284.3157,0.2037376,288.8105,0.1953158,288.5159,0.2135144,289.1525,0.2009745,288.7138,0.1698802,287.6262,0.1556873,287.1298,0.2034162,288.7993
2011,North Carolina,0.4918598,0.0472076,0.1219777,14.01466,0.5539048,0.258349,0.1073707,0.0275596,0.0141857,0.0386301,0.4935347,0.0056991,0.0043211,0.3856802,0.6124936,0.0018263,0.6537457,0.2332262,0.1091818,0.0038463,0.1014613,286.267,0.1662535,288.5333,0.2409989,291.1477,0.0941277,286.0105,0.113184,286.6771,0.1088635,286.5259,0.0807997,285.5443,0.2463418,291.3346,0.1701292,288.6689,0.1754394,288.8546,0.1715806,288.7196,0.161336,288.3613,0.2235484,290.5374,0.2414902,291.1649,0.2420128,291.1832,0.2242806,290.563,0.1061157,286.4298,0.101558,286.2704,0.0815561,285.5708,0.1180409,286.847,0.0937879,285.9986,0.0871105,285.7651,0.2435354,291.2365,0.2450884,291.2908,0.2450797,291.2905,0.2401573,291.1183,0.1782972,288.9546,0.1752799,288.8491,0.1657704,288.5164,0.1789278,288.9767,0.1718093,288.7277,0.1661951,288.5313,0.226313,290.6341,0.2242413,290.5616,0.2162747,290.283,0.2421935,291.1895,0.2250983,290.5916,0.2229939,290.518,0.1110424,286.6021,0.0938571,286.0011,0.0877806,285.7885,0.097834,286.1402,0.2427901,291.2104,0.2423072,291.1935,0.2386881,291.0669,0.24422,291.2604,0.2403186,291.124,0.2384519,291.0587,0.1817398,289.075,0.1750793,288.842,0.1704508,288.6801,0.1749006,288.8358,0.2266944,290.6474,0.2183165,290.3544,0.2149627,290.2371,0.2241298,290.5577,0.0979086,286.1428,0.2419159,291.1798,0.2390942,291.0811,0.2370143,291.0084,0.239064,291.0801,0.1781231,288.9485,0.2172606,290.3174,0.2378382,291.0372
2013,North Carolina,0.4907491,0.0449687,0.1346648,14.0283,0.5298374,0.2800843,0.1266077,0.0256809,0.008381,0.0294087,0.5340037,0.0102166,0.0050017,0.4134506,0.582671,0.0038783,0.6697571,0.2083558,0.1147091,0.007178,0.0583319,285.6454,0.1540406,288.9931,0.2358031,291.8529,0.0486465,285.3066,0.0840579,286.5452,0.0705597,286.0731,0.0416917,285.0634,0.2505296,292.368,0.1530755,288.9593,0.1764673,289.7775,0.1638792,289.3372,0.1523978,288.9356,0.2134944,291.0726,0.2463516,292.2219,0.2395781,291.985,0.2211245,291.3395,0.0741905,286.2001,0.0609304,285.7363,0.0399552,285.0026,0.0917688,286.8149,0.0678171,285.9771,0.0525675,285.4438,0.24235,292.0819,0.2598675,292.6947,0.2521411,292.4244,0.2472486,292.2533,0.1747607,289.7178,0.1627313,289.2971,0.1520793,288.9245,0.1826432,289.9935,0.1753985,289.7401,0.161267,289.2458,0.2266335,291.5322,0.2169295,291.1928,0.2091752,290.9216,0.248619,292.3012,0.2312661,291.6942,0.2220997,291.3736,0.0820267,286.4742,0.0651754,285.8848,0.0507117,285.3788,0.074594,286.2142,0.252727,292.4449,0.244011,292.14,0.2405927,292.0205,0.2606558,292.7222,0.2573951,292.6082,0.2479869,292.2791,0.1808942,289.9323,0.1742512,289.7,0.1607783,289.2287,0.1808511,289.9308,0.2285495,291.5992,0.2208576,291.3302,0.2101217,290.9547,0.2315515,291.7042,0.0719592,286.122,0.2535059,292.4721,0.2515363,292.4033,0.2413855,292.0482,0.2575147,292.6124,0.1796641,289.8893,0.2210386,291.3365,0.2516532,292.4073
2015,North Carolina,,,,,,,,,,,,,,,,,,,,,-4.587067,281,-4.491333,284.3477,-4.409576,287.2076,-4.596741,280.6612,-4.56134,281.8998,-4.574829,281.4277,-4.603699,280.418,-4.394867,287.7227,-4.49231,284.3139,-4.468933,285.1321,-4.481506,284.6918,-4.492981,284.2902,-4.431885,286.4272,-4.399048,287.5765,-4.405823,287.3396,-4.424255,286.6941,-4.571198,281.5547,-4.584442,281.0909,-4.605438,280.3572,-4.553619,282.1696,-4.577576,281.3318,-4.592804,280.7984,-4.403046,287.4366,-4.385529,288.0493,-4.39325,287.779,-4.398132,287.6079,-4.470612,285.0724,-4.482666,284.6517,-4.493317,284.2791,-4.462738,285.3481,-4.470001,285.0947,-4.484131,284.6004,-4.418762,286.8868,-4.428467,286.5474,-4.436218,286.2762,-4.396759,287.6558,-4.414124,287.0489,-4.423279,286.7282,-4.563354,281.8288,-4.5802,281.2394,-4.594666,280.7335,-4.570801,281.5688,-4.39267,287.7995,-4.401367,287.4947,-4.404785,287.3751,-4.384735,288.0768,-4.388,287.9628,-4.3974,287.6337,-4.464478,285.287,-4.47113,285.0546,-4.484619,284.5833,-4.464539,285.2855,-4.41684,286.9538,-4.42453,286.6848,-4.435272,286.3093,-4.413849,287.0588,-4.573425,281.4767,-4.391876,287.8268,-4.39386,287.7579,-4.403992,287.4028,-4.387878,287.967,-4.465729,285.2439,-4.424347,286.6911,-4.393738,287.762
1990,North Dakota,0.4851446,0.0078689,0.0490297,14.10221,0.9064801,0.0054244,0.0278929,0.0136806,0.0459282,0.0005937,,,,0.0158213,0.966908,0.0172707,0.7188885,0.2531894,0.0251674,0.0025673,0.6322765,281.2328,0.3904124,272.7729,,,0.5836195,279.5309,0.5634829,278.8265,0.6706581,282.5753,0.5749723,279.2284,,,0.3780992,272.3422,0.3248233,270.4787,0.4247361,273.9735,0.3802212,272.4164,,,,,,,,,0.5242025,277.4526,0.6221049,280.877,0.5559604,278.5634,0.5950292,279.93,0.5087854,276.9133,0.6114428,280.5041,,,,,,,,,0.3172097,270.2124,0.4119426,273.526,0.3717375,272.1197,0.3533998,271.4783,0.3166262,270.192,0.4140073,273.5982,,,,,,,,,,,,,0.556273,278.5743,0.4954946,276.4485,0.592159,279.8296,0.539565,277.9899,,,,,,,,,,,,,0.3455882,271.205,0.3120434,270.0317,0.4050103,273.2835,0.344794,271.1773,,,,,,,,,0.5263045,277.5261,,,,,,,,,0.3399978,271.0095,,,,
