year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
1998,New York,0.5018145,0.0191488,0.0385111,13.86207,0.5871088,0.1578225,0.1884561,0.047291,0.0140325,0.0052891,0.2862545,0.0573523,0.1850117,0.0474605,0.9253484,0.0271911,0.5458554,0.3010126,0.1462791,0.0068529,0.203248,268.1018,0.2216896,268.7088,0.2377446,269.2372,0.1641342,266.8145,0.125184,265.5326,0.1589731,266.6447,0.2071311,268.2296,0.2371847,269.2188,0.1804352,267.351,0.1453651,266.1968,0.1785536,267.2891,0.2152787,268.4978,0.2021019,268.0641,0.1669506,266.9072,0.2041824,268.1326,0.2350253,269.1477,0.0954096,264.5526,0.1177958,265.2894,0.1681466,266.9466,0.0974429,264.6195,0.1324048,265.7702,0.1625146,266.7612,0.1979152,267.9263,0.1659379,266.8739,0.2016862,268.0504,0.2314664,269.0306,0.1144807,265.1803,0.1374871,265.9375,0.1759195,267.2024,0.1179532,265.2946,0.1420431,266.0874,0.1734764,267.122,0.1387985,265.9807,0.1654661,266.8583,0.1996975,267.985,0.146905,266.2474,0.1670597,266.9108,0.2012335,268.0355,0.0651314,263.5561,0.1026747,264.7917,0.1230455,265.4622,0.1036067,264.8224,0.1360309,265.8896,0.1617714,266.7367,0.1937066,267.7878,0.1438063,266.1454,0.162973,266.7763,0.1969948,267.896,0.08637,264.2551,0.1124661,265.114,0.1343063,265.8328,0.1152666,265.2061,0.1158509,265.2254,0.1395993,266.007,0.1644428,266.8247,0.1461968,266.2242,0.072664,263.804,0.1127814,265.1244,0.1341461,265.8275,0.1586905,266.6353,0.1413108,266.0633,0.0850508,264.2117,0.1170732,265.2656,0.1114758,265.0814
2002,New York,0.4781927,0.0395226,0.0845346,13.8564,0.5709131,0.1964107,0.1683327,0.0550255,0.0046798,0.0046381,0.3236212,0.0552883,0.0042849,0.2576009,0.7280833,0.0143158,0.479204,0.3096098,0.1626988,0.0484874,0.0609467,263.9486,0.0885573,264.8574,0.0782494,264.5181,0.0473037,263.4996,0.0403218,263.2698,0.0147418,262.4279,0.1368078,266.4454,0.0911233,264.9418,0.0724522,264.3273,0.0687761,264.2063,0.0433634,263.3699,0.1398745,266.5464,0.0659419,264.113,0.0573548,263.8304,0.0400209,263.2599,0.135946,266.4171,0.0295438,262.9151,-0.0007068,261.9195,0.1112468,265.6042,0.0088667,262.2346,0.1061524,265.4365,0.0893404,264.8831,0.076255,264.4525,0.0714511,264.2944,0.0512362,263.629,0.138294,266.4943,0.0562528,263.7942,0.0274099,262.8448,0.1200407,265.8936,0.0375313,263.178,0.1102198,265.5703,0.0949674,265.0683,0.0474866,263.5056,0.024946,262.7638,0.1150218,265.7284,0.032606,263.0159,0.1069628,265.4631,0.0974621,265.1505,-0.0043949,261.7981,0.0857268,264.7642,0.0633265,264.027,0.0733325,264.3563,0.0598275,263.9118,0.0358249,263.1218,0.1202458,265.9003,0.0444862,263.4069,0.1096444,265.5514,0.098901,265.1978,0.0243812,262.7452,0.0949916,265.0692,0.0752964,264.4209,0.0793994,264.556,0.0198065,262.5946,0.0902482,264.913,0.0751484,264.416,0.0815466,264.6266,0.0516778,263.6436,0.0318161,262.9899,0.0957026,265.0925,0.0803698,264.5879,0.0831662,264.6799,0.063574,264.0351,0.0631131,264.0199,0.0682508,264.189
2003,New York,0.5154652,0.033959,0.1043894,13.84363,0.5469536,0.2069549,0.1654201,0.071746,0.005986,0.0029396,0.3872182,0.0467152,0.0212584,0.2527965,0.7411848,0.0060187,0.4693676,0.3292568,0.1873952,0.0139804,0.1214486,265.3298,0.1567399,266.4913,0.1914378,267.6333,0.1008501,264.6519,0.1256032,265.4665,0.070893,263.6659,0.1592534,266.574,0.1910332,267.62,0.1331602,265.7153,0.1619307,266.6622,0.1080418,264.8885,0.166156,266.8012,0.1676618,266.8508,0.1902599,267.5945,0.1483152,266.2141,0.2071421,268.1502,0.1072322,264.8619,0.0482463,262.9205,0.1251056,265.4502,0.0900862,264.2976,0.1621711,266.6701,0.1096102,264.9402,0.1665997,266.8158,0.1919619,267.6506,0.146204,266.1446,0.1966561,267.8051,0.1420046,266.0063,0.0846359,264.1182,0.139809,265.9341,0.1271512,265.5175,0.169995,266.9276,0.1195189,265.2663,0.1695702,266.9136,0.1211609,265.3203,0.1752313,267.0999,0.1616244,266.6521,0.2063753,268.1249,0.1651333,266.7676,0.0688048,263.5972,0.1326536,265.6986,0.0749597,263.7997,0.1262847,265.489,0.1714939,266.9769,0.1211121,265.3187,0.170089,266.9307,0.1608557,266.6268,0.1968503,267.8115,0.153779,266.3939,0.1064826,264.8372,0.1478346,266.1982,0.0933513,264.405,0.1365352,265.8263,0.1373003,265.8515,0.1791498,267.2289,0.1315757,265.6631,0.177575,267.1771,0.0953417,264.4706,0.1390908,265.9104,0.1746354,267.0803,0.1266477,265.5009,0.1669404,266.8271,0.1136853,265.0743,0.1482497,266.2119,0.1435473,266.0571
2005,New York,0.5046417,0.0285446,0.0942477,13.8432,0.5699284,0.1842396,0.1813549,0.0612375,0.002633,0.0006065,0.3752586,0.0727298,0.030919,0.2814912,0.7096115,0.0088973,0.4828206,0.3064825,0.1949485,0.0157485,0.144279,265.1385,0.1703754,265.9975,0.2185185,267.582,0.1169116,264.2378,0.1357765,264.8587,0.0935784,263.4699,0.1865577,266.5301,0.2105763,267.3206,0.1394297,264.979,0.1627592,265.7468,0.121456,264.3874,0.1845548,266.4641,0.1890609,266.6125,0.2049816,267.1364,0.175359,266.1615,0.2378438,268.218,0.1122021,264.0828,0.0640709,262.4987,0.1457659,265.1875,0.1006792,263.7036,0.1766904,266.2053,0.136448,264.8808,0.1790819,266.284,0.1981988,266.9132,0.1653723,265.8328,0.2204175,267.6445,0.1372804,264.9082,0.090697,263.375,0.1504868,265.3429,0.1283599,264.6146,0.1754012,266.1629,0.1373916,264.9119,0.1798489,266.3093,0.1423734,265.0758,0.2002771,266.9816,0.176718,266.2062,0.2245628,267.7809,0.1955315,266.8254,0.0741361,262.83,0.1421086,265.0671,0.0951238,263.5208,0.1410389,265.0319,0.1723737,266.0632,0.1331713,264.773,0.18651,266.5285,0.167295,265.8961,0.2071977,267.2094,0.1769318,266.2133,0.1021037,263.7505,0.1473775,265.2405,0.1035183,263.797,0.1421105,265.0672,0.1478748,265.2569,0.1930062,266.7423,0.1562286,265.5319,0.1959824,266.8402,0.1049812,263.8452,0.1401116,265.0014,0.1793829,266.2939,0.1424135,265.0772,0.1773292,266.2263,0.1133568,264.1208,0.1622587,265.7303,0.1482695,265.2699
2007,New York,0.4997564,0.0281167,0.0966121,13.85365,0.566511,0.188934,0.1693693,0.070365,0.0043254,0.0004952,0.3879978,0.0708736,0.0138964,0.2971586,0.6937228,0.0089512,0.4620796,0.3382307,0.1834279,0.0160946,0.0779983,263.5457,0.099901,264.2666,0.1574321,266.1601,0.0500959,262.6274,0.0724465,263.363,0.0308583,261.9942,0.1177934,264.8555,0.1444962,265.7343,0.0698779,263.2784,0.0957898,264.1313,0.0548073,262.7824,0.1111219,264.6359,0.1271307,265.1628,0.1458355,265.7784,0.116606,264.8164,0.1743854,266.718,0.0482261,262.5658,0.0009347,261.0094,0.0773119,263.5231,0.0397171,262.2858,0.1106816,264.6214,0.0716708,263.3375,0.113504,264.7143,0.13456,265.4073,0.1019605,264.3344,0.1515941,265.968,0.0709179,263.3127,0.0249587,261.8,0.0786893,263.5685,0.0639586,263.0836,0.1052708,264.4433,0.0680166,263.2172,0.1198863,264.9243,0.0829042,263.7072,0.1367647,265.4799,0.1190612,264.8972,0.1628718,266.3391,0.1346791,265.4112,0.01269,261.3963,0.0762266,263.4874,0.0306876,261.9886,0.0777788,263.5385,0.1090545,264.5679,0.070295,263.2922,0.118868,264.8908,0.105421,264.4483,0.1406108,265.6064,0.1109607,264.6306,0.0383576,262.2411,0.0784645,263.5611,0.0357644,262.1557,0.074739,263.4384,0.089541,263.9256,0.1311985,265.2967,0.0953952,264.1183,0.1360191,265.4553,0.0419328,262.3587,0.0786201,263.5662,0.1136942,264.7206,0.077658,263.5345,0.1126539,264.6863,0.0472551,262.5339,0.1022726,264.3446,0.0845613,263.7617
2009,New York,0.5046661,0.0317794,0.111643,13.8229,0.549652,0.1844167,0.18834,0.0739131,0.0017533,0.0019249,0.3588586,0.0777553,0.0334874,0.3053077,0.6883982,0.006294,0.4525503,0.3220858,0.2067009,0.0186629,0.0616574,264.2881,0.0941112,265.3562,0.1253607,266.3847,0.0383341,263.5204,0.0748648,264.7227,0.0040401,262.3917,0.1156189,266.0641,0.1243978,266.353,0.0630889,264.3352,0.1083544,265.825,0.0392228,263.5497,0.1120939,265.9481,0.1002128,265.557,0.1327469,266.6278,0.0770622,264.7951,0.1528275,267.2887,0.0535582,264.0215,-0.0216156,261.5473,0.0745853,264.7136,0.0340379,263.379,0.1259394,266.4037,0.0589109,264.1977,0.0936925,265.3424,0.1341931,266.6754,0.0747758,264.7198,0.1379982,266.8006,0.0817936,264.9508,0.0084038,262.5353,0.0774566,264.808,0.0688017,264.5232,0.1234103,266.3205,0.0592018,264.2072,0.1105052,265.8958,0.0481689,263.8441,0.1161554,266.0817,0.1003952,265.563,0.1595005,267.5083,0.105909,265.7445,0.0093826,262.5676,0.0901234,265.2249,0.017295,262.828,0.0846337,265.0443,0.1081166,265.8171,0.0433189,263.6845,0.1043558,265.6934,0.0994568,265.5321,0.1456285,267.0518,0.0903109,265.2311,0.0413673,263.6203,0.0939971,265.3524,0.0247765,263.0742,0.085171,265.062,0.0740772,264.6968,0.1279111,266.4686,0.067383,264.4765,0.1270767,266.4412,0.047156,263.8108,0.0718911,264.6249,0.1172024,266.1162,0.0560182,264.1024,0.1121056,265.9484,0.0549397,264.067,0.0931061,265.3231,0.0823162,264.968
2011,New York,0.4943483,0.0476129,0.1417236,13.82401,0.5129083,0.1898577,0.2129569,0.0782342,0.002611,0.0034319,0.4318106,0.0713367,0.0041598,0.332659,0.6593545,0.0079865,0.4688731,0.3021035,0.2195711,0.0094524,0.0656512,265.697,0.123726,267.6084,0.1786477,269.416,0.0621225,265.5809,0.1164002,267.3673,0.0084099,263.8131,0.1103987,267.1698,0.1790908,269.4306,0.1024759,266.909,0.1742848,269.2724,0.0698398,265.8349,0.1303854,267.8276,0.1635804,268.9201,0.2165884,270.6647,0.1284138,267.7627,0.1935673,269.9071,0.1102786,267.1658,0.0028154,263.6289,0.0862402,266.3747,0.0742908,265.9814,0.1597769,268.795,0.054357,265.3253,0.1551772,268.6436,0.2200624,270.7791,0.1279953,267.7489,0.1810372,269.4947,0.1541905,268.6111,0.0487739,265.1415,0.1059425,267.0231,0.1339198,267.9439,0.1798393,269.4553,0.0784488,266.1182,0.2018719,270.1804,0.1097387,267.1481,0.1674183,269.0464,0.1819699,269.5254,0.2325997,271.1917,0.1445869,268.295,0.0649863,265.6751,0.1364889,268.0285,0.0296875,264.5134,0.1172067,267.3939,0.1983835,270.0656,0.1033557,266.938,0.154858,268.6331,0.1832217,269.5666,0.2217542,270.8348,0.1318279,267.8751,0.1129864,267.2549,0.1572304,268.7111,0.0541968,265.32,0.1406834,268.1665,0.1631292,268.9053,0.2087062,270.4053,0.1166763,267.3764,0.197654,270.0416,0.0923607,266.5761,0.1600395,268.8036,0.1982449,270.061,0.1050251,266.9929,0.1860208,269.6587,0.1172919,267.3967,0.1713805,269.1768,0.1611407,268.8398
2013,New York,0.4800891,0.0611914,0.1640389,13.83377,0.5011804,0.1846934,0.2265638,0.078436,0.0051891,0.0039374,0.4040264,0.0653084,0.0144245,0.3796048,0.6154296,0.0049656,0.4664871,0.2995912,0.2196136,0.0143082,0.0103393,266.3461,0.0771052,268.5435,0.1005691,269.3158,0.0237861,266.7886,0.0889387,268.933,-0.0435743,264.5716,0.0622322,268.054,0.1143996,269.7709,0.0664015,268.1912,0.154572,271.0931,0.0267997,266.8878,0.0889127,268.9321,0.1010693,269.3322,0.1664846,271.4852,0.0539611,267.7818,0.1234434,270.0686,0.0960977,269.1686,-0.0318586,264.9572,0.0526572,267.7389,0.0480093,267.5859,0.1373326,270.5257,0.0093999,266.3152,0.1015264,269.3473,0.1838085,272.0554,0.0678548,268.239,0.1221649,270.0265,0.1420287,270.6803,0.0162528,266.5407,0.0748656,268.4698,0.1156193,269.8111,0.1634257,271.3845,0.0401623,267.3276,0.1641861,271.4095,0.0514894,267.7004,0.1109091,269.6561,0.1333796,270.3956,0.18864,272.2144,0.078184,268.579,0.0522989,267.7271,0.1252796,270.129,-0.0006049,265.9859,0.0959252,269.1629,0.1701925,271.6072,0.0543759,267.7954,0.1067609,269.5195,0.1491346,270.9142,0.1894482,272.241,0.0771467,268.5449,0.1023174,269.3733,0.1483736,270.8891,0.0262784,266.8707,0.1254943,270.1361,0.1274457,270.2003,0.1753304,271.7763,0.0641883,268.1184,0.1553526,271.1188,0.0824772,268.7203,0.1341899,270.4223,0.1738846,271.7288,0.0612196,268.0207,0.1557151,271.1307,0.1097343,269.6174,0.1399495,270.6118,0.1389379,270.5786
2015,New York,,,,,,,,,,,,,,,,,,,,,-3.335724,263,-3.268951,265.1974,-3.245514,265.9697,-3.322296,263.4426,-3.257141,265.5869,-3.389648,261.2256,-3.283844,264.7079,-3.231659,266.4249,-3.279663,264.8452,-3.191498,267.7471,-3.319275,263.5417,-3.257172,265.5861,-3.244995,265.9861,-3.179596,268.1391,-3.292114,264.4357,-3.222626,266.7225,-3.249969,265.8225,-3.37793,261.6111,-3.293427,264.3928,-3.298065,264.2398,-3.20874,267.1797,-3.33667,262.9691,-3.244537,266.0012,-3.162262,268.7093,-3.278229,264.893,-3.223907,266.6805,-3.204041,267.3342,-3.329803,263.1946,-3.27121,265.1237,-3.230438,266.465,-3.182648,268.0385,-3.305908,263.9815,-3.181885,268.0635,-3.294586,264.3543,-3.235168,266.31,-3.212677,267.0496,-3.15744,268.8683,-3.267883,265.2329,-3.293762,264.381,-3.220795,266.783,-3.34668,262.6398,-3.250153,265.8168,-3.175873,268.2612,-3.291687,264.4493,-3.239319,266.1735,-3.19693,267.5681,-3.156616,268.8949,-3.268921,265.1988,-3.243744,266.0272,-3.197693,267.5431,-3.319794,263.5246,-3.220581,266.79,-3.218628,266.8542,-3.170746,268.4303,-3.281891,264.7723,-3.190704,267.7727,-3.26358,265.3742,-3.211884,267.0762,-3.17218,268.3827,-3.284851,264.6746,-3.190369,267.7847,-3.236328,266.2713,-3.206116,267.2658,-3.207123,267.2325
1998,North Carolina,0.5165285,0.0065759,0.0481122,14.00156,0.6427549,0.2653511,0.0404335,0.0145986,0.0336341,0.0032278,0.2217467,0.069911,0.0839801,0.0586062,0.8935843,0.0478095,0.8023248,0.151736,0.0407971,0.005142,0.0907046,264.5924,0.0876758,264.4927,0.0517313,263.3097,0.0358725,262.7877,0.0246232,262.4175,0.0939536,264.6993,0.0258975,262.4594,0.0671085,263.8158,0.0708089,263.9376,0.0211921,262.3046,0.085781,264.4303,0.0773583,264.1531,0.0131141,262.0387,-0.005383,261.4299,0.0566505,263.4716,0.0192009,262.239,-0.0196936,260.9589,0.0385343,262.8753,0.0048788,261.7676,0.0296152,262.5818,-0.0357582,260.4302,0.0244274,262.411,0.0533864,263.3641,0.0071094,261.8411,0.0679126,263.8423,0.0600733,263.5842,0.0102081,261.943,0.0689476,263.8763,0.0651516,263.7514,0.0226368,262.3521,0.0150332,262.1018,0.0738152,264.0365,-0.0366972,260.3993,0.0173469,262.178,0.0020694,261.6752,-0.0002801,261.5978,-0.0366946,260.3994,0.0193575,262.2442,-0.0150947,261.1103,-0.050701,259.9384,0.0033151,261.7162,-0.0340632,260.486,-0.0018986,261.5446,0.0541142,263.3881,0.0500874,263.2556,0.0097508,261.928,0.0035089,261.7226,0.0592439,263.5569,0.0115952,261.9887,0.0076298,261.8582,0.0616404,263.6358,0.0151162,262.1046,-0.0318631,260.5584,-0.0490949,259.9912,0.0019852,261.6724,-0.0346749,260.4658,-0.0491243,259.9903,0.0007163,261.6306,-0.0025787,261.5222,0.0491946,263.2262,0.004895,261.7682,0.0076599,261.8592,-0.0471908,260.0539,-0.0012244,261.5668
2002,North Carolina,0.5007776,0.0127493,0.0893308,13.9914,0.643021,0.2944713,0.0319623,0.0143432,0.0063389,0.0098633,0.2937823,0.0780937,0.0537979,0.261563,0.7329087,0.0055283,0.7206475,0.195078,0.0387104,0.0455642,0.0949263,265.0229,0.0922215,264.9338,0.1107505,265.5437,0.0478119,263.4722,0.0802871,264.541,0.0947163,265.016,0.0940081,264.9926,0.1082685,265.462,0.0854892,264.7123,0.0767053,264.4232,0.0869257,264.7596,0.1331755,266.2817,0.0723221,264.2789,0.0963711,265.0704,0.1104734,265.5345,0.1283406,266.1226,0.0397029,263.2053,0.0469915,263.4452,0.073048,264.3028,0.080743,264.5561,0.0709469,264.2336,0.088348,264.8064,0.1007858,265.2157,0.0917471,264.9182,0.1029863,265.2881,0.1482701,266.7785,0.0718078,264.262,0.0802192,264.5388,0.1273741,266.0908,0.0735978,264.3209,0.1093876,265.4988,0.1255304,266.0301,0.0634486,263.9868,0.0710307,264.2364,0.1083309,265.4641,0.0966481,265.0795,0.1044471,265.3362,0.1227676,265.9392,0.039498,263.1986,0.0540923,263.6789,0.0672634,264.1124,0.0679001,264.1334,0.0861695,264.7346,0.0953974,265.0384,0.1417925,266.5653,0.0886596,264.8166,0.1239347,265.9776,0.1410025,266.5393,0.0686106,264.1567,0.1056085,265.3745,0.1197611,265.8402,0.1049262,265.352,0.0628935,263.9686,0.0883102,264.8051,0.1023135,265.266,0.1014403,265.2372,0.0507615,263.5693,0.0829081,264.6273,0.1194922,265.8314,0.1344183,266.3226,0.1197113,265.8386,0.1010491,265.2244,0.0848401,264.6909,0.1150866,265.6864
2003,North Carolina,0.4999753,0.0200834,0.1058762,14.00062,0.5955847,0.3095993,0.0421773,0.0189998,0.0239374,0.0097016,0.2824039,0.0834746,0.0813302,0.3044136,0.6906365,0.0049499,0.7258384,0.2018673,0.0628012,0.009493,0.0115163,261.7116,0.0415225,262.6992,0.0275505,262.2394,-0.026429,260.4628,0.0175265,261.9095,0.0144469,261.8081,-0.0312557,260.3039,0.0480852,262.9152,0.0378626,262.5788,0.0453098,262.8239,0.0393364,262.6273,0.0380785,262.5859,-0.0040282,261.2,0.0329614,262.4174,0.0303505,262.3315,0.0041964,261.4707,-0.0162178,260.7989,-0.0238807,260.5466,-0.0454883,259.8355,0.0193279,261.9688,-0.0242858,260.5333,-0.0315858,260.2931,0.0441464,262.7856,0.0518446,263.0389,0.0467015,262.8697,0.045705,262.8369,0.0420781,262.7175,0.0356886,262.5072,0.0364692,262.5329,0.0435994,262.7676,0.0428521,262.743,0.0349863,262.4841,0.0051925,261.5035,-0.0018678,261.2711,-0.0104954,260.9872,0.0346496,262.473,0.0088943,261.6253,0.0033852,261.444,-0.0148617,260.8435,-0.036881,260.1188,-0.0458768,259.8227,-0.0248349,260.5152,0.0483967,262.9255,0.0427226,262.7387,0.0435837,262.7671,0.0507549,263.0031,0.0502903,262.9878,0.0434509,262.7627,0.0403143,262.6595,0.0412957,262.6918,0.0333886,262.4315,0.0404442,262.6637,0.006336,261.5411,-0.0038421,261.2062,-0.0115399,260.9528,0.008177,261.6017,-0.0375898,260.0954,0.0472269,262.887,0.048334,262.9234,0.041296,262.6918,0.048559,262.9308,0.0388385,262.6109,-0.0048331,261.1736,0.0465264,262.8639
2005,North Carolina,0.4846636,0.0264789,0.1267289,14.0339,0.6053319,0.2943823,0.0521936,0.0172429,0.0150745,0.0157748,0.3035214,0.0890213,0.0077324,0.3266584,0.6675552,0.0057864,0.7096295,0.2057697,0.0726582,0.0119426,-0.0684,258.1602,-0.0470795,258.8619,-0.0517019,258.7097,-0.0983499,257.1745,-0.0363648,259.2145,-0.0541327,258.6298,-0.1021707,257.0487,-0.0372799,259.1844,-0.0457359,258.9061,-0.0175197,259.8348,-0.0375281,259.1763,-0.0458662,258.9018,-0.0764435,257.8954,-0.0242275,259.614,-0.0413322,259.0511,-0.0692986,258.1306,-0.0646212,258.2845,-0.0839624,257.648,-0.1120245,256.7244,-0.0277086,259.4995,-0.0706484,258.0862,-0.090543,257.4314,-0.0367194,259.2029,-0.0110667,260.0471,-0.0301582,259.4188,-0.0361826,259.2206,-0.0177748,259.8264,-0.036213,259.2195,-0.0435178,258.9791,-0.0119811,260.0171,-0.0167163,259.8612,-0.0374616,259.1784,-0.0469482,258.8662,-0.0660513,258.2375,-0.0796874,257.7887,-0.0182137,259.812,-0.0433932,258.9832,-0.0619361,258.3729,-0.0558156,258.5744,-0.0807258,257.7545,-0.1003492,257.1086,-0.0636813,258.3155,-0.0116752,260.0271,-0.0295137,259.44,-0.0346014,259.2726,-0.0070407,260.1797,-0.0102647,260.0736,-0.0300424,259.4226,-0.0121436,260.0117,-0.0160584,259.8829,-0.0351412,259.2548,-0.0119374,260.0185,-0.0408798,259.0659,-0.0533011,258.6571,-0.0722651,258.033,-0.0392272,259.1203,-0.0736615,257.987,-0.0075227,260.1638,-0.0099783,260.083,-0.0283927,259.4769,-0.0068826,260.1849,-0.0111995,260.0428,-0.0490857,258.7959,-0.0064899,260.1978
2007,North Carolina,0.4818763,0.0302735,0.1263043,14.06746,0.5769986,0.2967703,0.0699288,0.0203439,0.0139494,0.022009,0.3535318,0.0886284,0.0089445,0.3810173,0.6142607,0.004722,0.677343,0.212808,0.0949077,0.0149413,-0.057834,259.1367,-0.0190361,260.4136,-0.0000371,261.0389,-0.08304,258.3071,-0.0263288,260.1736,-0.0321322,259.9826,-0.0752694,258.5629,0.0126668,261.4571,-0.0185209,260.4306,0.0099855,261.3688,0.0024503,261.1208,-0.0117953,260.6519,-0.0257017,260.1942,0.0239157,261.8273,0.0181623,261.6379,-0.0102003,260.7044,-0.0503796,259.382,-0.0567536,259.1723,-0.0866242,258.1891,-0.0096563,260.7224,-0.0452403,259.5512,-0.0511972,259.3551,0.0106146,261.3895,0.0356934,262.2149,0.0285987,261.9814,0.0182175,261.6397,0.009064,261.3385,0.0029054,261.1358,-0.0115095,260.6613,0.0240171,261.8306,0.0159136,261.5639,0.0083486,261.3149,0.000536,261.0578,-0.0070024,260.8097,-0.0243183,260.2398,0.0352485,262.2003,0.0118498,261.4302,0.0057277,261.2287,-0.0328998,259.9573,-0.0565327,259.1795,-0.062418,258.9858,-0.0292433,260.0777,0.0330312,262.1273,0.0267136,261.9194,0.0163409,261.578,0.045937,262.5521,0.040329,262.3675,0.0330977,262.1295,0.0233281,261.808,0.0149143,261.531,0.0085768,261.3224,0.0291347,261.9991,0.0124807,261.4509,-0.0010895,261.0043,-0.0081413,260.7722,0.0220253,261.7651,-0.0401779,259.7178,0.0435823,262.4746,0.0378771,262.2868,0.0313554,262.0721,0.0499388,262.6838,0.0283363,261.9728,0.0094138,261.35,0.047749,262.6117
2009,North Carolina,0.4850604,0.0455994,0.1095146,14.04188,0.5530007,0.2824234,0.0954324,0.0243771,0.0141779,0.0305884,0.4343103,0.0062505,0.0112726,0.3789854,0.6174601,0.0035545,0.6799628,0.2054316,0.1047108,0.0098948,-0.0854831,259.5285,-0.0349382,261.192,0.0025356,262.4254,-0.0915291,259.3295,-0.074932,259.8758,-0.0684978,260.0875,-0.1062709,258.8443,0.0120923,262.7399,-0.0254805,261.5033,-0.0261868,261.4801,-0.0212443,261.6428,-0.0346115,261.2028,-0.0120817,261.9443,0.0065255,262.5567,0.0127206,262.7606,-0.0138052,261.8876,-0.0808789,259.68,-0.0740216,259.9057,-0.1018222,258.9907,-0.0634911,260.2523,-0.095235,259.2075,-0.0908893,259.3506,0.0163739,262.8809,0.0154442,262.8503,0.020116,263.004,0.0107905,262.6971,-0.018699,261.7265,-0.0118401,261.9523,-0.0249942,261.5193,-0.0168352,261.7879,-0.0251711,261.5135,-0.0221316,261.6136,-0.0063899,262.1317,-0.0016235,262.2885,-0.0174801,261.7666,0.0131698,262.7754,-0.0099043,262.016,-0.006021,262.1438,-0.0687034,260.0807,-0.0919698,259.315,-0.0863089,259.5013,-0.084649,259.5559,0.0188865,262.9636,0.0245148,263.1488,0.0157525,262.8604,0.0208895,263.0295,0.0151285,262.8399,0.017844,262.9292,-0.0091319,262.0414,-0.0175664,261.7638,-0.012567,261.9283,-0.0166562,261.7938,0.0006338,262.3628,-0.0131989,261.9075,-0.009528,262.0284,-0.0046962,262.1874,-0.0810252,259.6752,0.024557,263.1502,0.0191029,262.9707,0.0229021,263.0957,0.0198971,262.9968,-0.0088616,262.0503,-0.0077619,262.0865,0.0240646,263.134
